"Regen_Plot","firesev","dist.to.low"
"BST1100137",3,0
"BST1100143",3,9.9910352784209
"BST1100144",3,3.57851387366001
"BST1100159",3,1.89269908197445
"BST1100160",3,0
"BST1100161",4,11.4304738351579
"BST1100162",1,0
"BST1100312",2,0
"BST1100333",1,0
"BST1100353",2,0
"BST1100291",3,0
"BST1100313",2,0
"BST1100193",4,38.2000734705844
"BST1100194",4,41.9597759045267
"BST1100195",4,134.707233701126
"BST1100196",4,159.336929266725
"BST1100197",4,60.1798839087615
"BST1100051",3,0
"BST1100052",3,4.72625325002904
"BST1100311",4,35.6396862849535
"BST1100310",4,138.775898383244
"BST1100309",3,14.9347945051578
"BST1100289",4,116.953099902707
"BST1100290",4,131.05832794935
"BST1100200",2,0
"BST1100175",3,0
"BST1100163",1,0
"BST1100172",3,14.191515000537
"BST1100173",0,0
"BST1100174",3,0
"BST1100177",0,0
"BST1100178",0,0
"BST1100185",1,0
"BST1100198",2,0
"BST1100203",4,18.110920814434
"BST1100205",0,0
"BST1100210",0,0
"BST1100212",0,0
"BST1100213",0,0
"BST1100214",1,0
"BST1100228",3,0
"BST1100229",2,7.07785792439476
"BST1100234",2,0
"BST1100235",0,0
"BST1100255",1,0
"BST1100276",2,0
"BST1100277",2,0
"BST1100297",0,0
"BST1100298",1,0
"BST1100318",0,0
"BST1100363",1,0
"BST1100361",4,27.9555107118882
"BST1100360",2,0
"BST1100377",1,0
"BST1100376",2,0
"BST1100362",3,0
"BST1100378",2,0
"BST1100381",0,0
"BST1100364",0,0
"BST1100365",0,0
"BST1100366",2,0
"BST1100367",1,0
"BST1100368",0,0
"BST1100380",0,0
"BST1100352",2,0
"BST1100331",1,1.18171098486035
"BST1100308",2,0
"BST1100307",4,11.6381448294488
"BST1100287",4,57.2267285493945
"BST1100285",1,0
"BST1100286",4,27.8160917502828
"BST1100288",4,50.8068139914257
"RAL1100180",3,0
"RAL1100143",1,0
"RAL1100049",2,0.00797379631726011
"RAL1100058",0,0
"RAL1100057",1,0
"RAL1100056",1,0
"RAL1100059",0,0
"RAL1100092",1,0
"RAL1100093",0,0
"RAL1100060",0,0
"RAL1100061",0,0
"RAL1100128",0,0
"RAL1100127",0,0
"RAL1100047",2,0
"RAL1100012",0,0
"RAL1100011",0,0
"RAL1100042",0,0
"RAL1100041",0,0
"RAL1100433",2,0
"RAL1100469",2,0
"RAL1100510",4,8.70023946446833
"RAL1100511",4,31.5876059699484
"RAL1100512",3,0
"RAL1100547",4,29.4913396295269
"RAL1100548",4,19.6025528943305
"RAL1100549",4,59.2163221914108
"RAL1100550",1,0
"RAL1100551",2,0
"RAL1100470",4,16.3569844604935
"RAL1100471",2,0
"RAL1100472",3,0
"RAL1100342",2,0
"RAL1100341",2,0
"RAL1100390",2,0
"RAL1100254",1,0
"RAL1100106",1,0
"RAL1100626",4,45.2457118024664
"RAL1100627",4,30
"RAL1100546",1,0
"RAL1100584",2,0
"RAL1100586",3,0.367419424605398
"RAL1100585",2,0
"RAL1100590",4,30.584510152511
"RAL1100389",1,0
"RAL1100993",3,0
"RAL1100992",3,0
"RAL1101124",2,0
"RAL1101125",2,3.72658820997312
"RAL1101033",3,0
"RAL1101034",3,0
"RAL1101037",4,67.5830424958468
"RAL1101036",2,0
"RAL1101035",3,0.0235017099989822
"RAL1101078",3,17.2799610097272
"RAL1101079",4,63.3219871570307
"RAL1101080",3,10.8276093192399
"RAL1101135",1,0
"RAL1101092",2,0
"RAL1101049",1,0
"RAL1101006",3,0
"RAL1101007",3,0
"RAL1101051",1,0
"RAL1101050",2,0
"RAL1100963",2,0
"RAL1100962",4,18.5265567859169
"RAL1101005",3,0
"RAL1101048",3,3.6956035300681
"RAL1101091",2,0
"RAL1101134",3,10.2816722947837
"RAL1101245",3,0
"RAL1101247",1,0
"RAL1101248",0,0
"RAL1101249",0,0
"RAL1101168",3,0
"RAL1101246",3,2.8851033335086
"RAL1101270",0,0
"RAL1101244",2,0.395876347964739
"RAL1101243",2,0
"RAL1101209",4,20.8843547499273
"RAL1101169",3,6.94042113935575
"RAL1100298",1,0
"RAL1100297",2,0
"RAL1100388",1,0
"RAL1100387",2,0
"RAL1100432",2,0
"RAL1100473",3,0
"RAL1100474",1,0
"RAL1100434",1,0
"RAL1100475",1,0
"RAL1100516",3,0
"RAL1100517",3,0
"RAL1100476",2,0
"RAL1100436",1,0
"RAL1100435",1,0
"BAR1111767",3,0
"BAR1111619",3,6.2198204329254
"BAR1111620",3,0
"BAR1111530",3,1.82597277042125
"BAR1111621",1,0
"BAR1111517",4,14.1674560899357
"BAR1111809",4,15.3132579892745
"BAR1111763",4,30
"BAR1111810",4,148.136914331462
"BAR1111816",3,0
"BAR1111762",4,116.950151975616
"BAR1111714",2,0
"BAR1111946",4,45.0332998004742
"BAR1111718",4,105.458061781521
"BAR1111948",4,93.2801032581252
"BAR1111713",4,34.3855001763218
"BAR1111712",2,0
"BAR1111711",2,0
"BAR1111760",3,0
"BAR1111663",2,0
"BAR1112279",2,0
"BAR1112248",0,0
"BAR1111316",4,70.412795808555
"BAR1111944",4,78.7744278051874
"BAR1111945",4,149.323940658741
"BAR1111942",3,0
"BAR1111941",3,0
"BAR1111716",3,0
"BAR1111717",2,0
"BAR1111719",4,207.227804260832
"BAR1111766",2,0
"BAR1111765",3,0
"BAR1111266",2,5.14784789606327
"BAR1111515",2,0
"BAR1111516",4,59.8503290868466
"BAR1111564",2,0
"BAR1111565",2,0
"BAR1111566",4,23.3837726465426
"BAR1111532",3,1.02401992337859
"BAR1111479",4,53.529849425487
"BAR1111418",4,13.2009120602207
"BAR1111480",3,4.55127035358623
"BAR1111482",4,26.0037417258136
"BAR1111684",3,0
"BAR1111734",3,0
"BAR1111683",2,0
"BAR1111670",4,100.692440946118
"BAR1111671",4,101.870296828294
"BAR1111672",4,85.5597569596257
"BAR1112170",2,0
"BAR1112056",4,87.5973056088097
"BAR1112019",2,0
"BAR1112020",3,0
"BAR1112022",3,10.1180597026832
"BAR1111857",3,0
"BAR1111858",4,17.821619539056
"BAR1111859",4,83.7053524995039
"BAR1111905",4,85.5442302237561
"BAR1111904",4,27.7241042865484
"BAR1111903",3,0
"BAR1111902",4,58.4203961007297
"BAR1111901",3,0
"BAR1112247",0,0
"BAR1112230",0,0
"BAR1112212",0,0
"BAR1111943",3,0
"BAR1111367",2,0
"BAR1111267",4,24.0069633759558
"BAR1111317",4,48.9831556406121
"BAR1111531",4,63.656057496784
"BAR1112291",3,0
"BAR1112290",3,0
"BAR1111769",4,141.377994717276
"BAR1111808",2,0
"BAR1111811",4,37.9455842046102
"BAR1111614",2,0
"BAR1111613",2,0
"BAR1112118",3,2.35291635282209
"BAR1111900",2,1.5495357332436
"BAR1111947",4,65.1485293089813
"BAR1111662",1,0
"BAR1111615",3,0.128449576997988
"BAR1111664",2,0
"BAR1112169",0,0
"BAR1112231",0,0
"BAR1112086",1,0
"BAR1112192",0,0
"BAR1112087",3,0.0627757803093042
"BAR1111984",4,30.4850323991917
"BAR1112021",4,64.0513418853014
"BAR1300001",0,0
"BAR1300002",0,0
"BAR1300003",0,0
"BAR1300004",0,0
"BAR1300005",0,0
"BAR1300006",0,0
"BAR1300007",2,0
"MOO1200390",0,0
"MOO1200391",0,0
"MOO1200392",1,0
"MOO1200396",4,38.5511962429155
"MOO1200397",2,0
"MOO1200415",3,1.3364597200416
"MOO1200416",5,0
"MOO1200418",4,29.0083131399006
"MOO1200419",3,0
"MOO1200436",0,0
"MOO1200437",3,3.04751442699698
"MOO1200438",4,20.6751632765863
"MOO1200456",0,0
"MOO1200457",0,0
"MOO1200481",4,52.1704744439194
"MOO1200482",3,0
"MOO1200528",0,0
"MOO1200530",1,0
"MOO1200531",3,12.7021442052695
"MOO1200552",2,0
"MOO1200575",3,0.78548016677552
"MOO1200577",2,0
"MOO1200607",5,0
"MOO1200609",4,26.9638029397465
"MOO1200901",2,0
"MOO1200903",2,0
"MOO1200904",1,0
"MOO1200905",2,0
"MOO1200924",2,0
"MOO1200926",2,0
"MOO1200927",2,0
"MOO1200950",3,0
"MOO1200967",2,0
"MOO1200968",1,0
"MOO1200970",2,0
"MOO1200971",2,0
"MOO1200976",4,29.1576605734792
"MOO1200978",4,105.096718686087
"MOO1200986",2,0
"MOO1200987",2,0
"MOO1200989",2,0
"MOO1200991",1,0
"MOO1200995",3,11.392947434788
"MOO1200998",3,8.73566237833507
"MOO1200999",4,191.98096475563
"MOO1201001",4,91.2268856619485
"MOO1201007",4,9.18701520957101
"MOO1201008",2,0
"MOO1201010",2,0
"MOO1201012",2,0
"MOO1201556",4,90.3702648896359
"MOO1201561",3,0
"MOO1201562",1,0
"MOO1201563",2,0
"MOO1201564",5,0
"MOO1201565",1,0
"MOO1201566",3,1.03188934600522
"MOO1201569",4,36.3764497634841
"MOO1201570",2,0
"MOO1201572",2,0
"MOO1201573",2,0
"MOO1201578",3,0
"MOO1201581",2,0
"MOO1201592",3,0.883491722836237
"MOO1201593",3,0.638945897342637
"MOO1201608",4,41.3445899793932
"MOO1201609",4,28.0566532120977
"MOO1201626",4,57.9341860684034
"MOO1201627",4,32.5616214830997
"MOO1201645",3,0
"MOO1201646",3,8.17872628233907
"MOO1201655",4,33.2190320694877
"MOO1201656",4,18.8520997143351
"MOO1201671",4,25.9903189863544
"MOO1201672",2,0
"MOO1201673",3,10.5997642855288
"MOO1201683",4,95.7631290788529
"MOO1201684",4,103.04051678804
"MOO1201695",3,0.637461868373194
"MOO1201697",4,42.5272342255041
"MOO1201699",4,30.2042298330925
"MOO1201700",3,0
"MOO1201710",2,0
"MOO1201715",4,54.3882479561056
"MOO1201717",3,0
"MOO1201727",3,0.914564682343919
"MOO1201729",4,133.687536130427
"MOO1201731",4,104.128528991919
"MOO1201733",4,61.8566166700012
"MOO1201735",3,0
"MOO1201759",4,29.3527376544662
"MOO1201761",4,82.2083535905001
"MOO1201777",2,2.17152265948094
"MOO1201793",4,18.6869003456086
"MOO1201795",2,0
"MOO1201800",4,33.1715035248055
"MOO1201816",3,1.79704772634432
"MOO1201818",3,0
"MOO1201823",4,37.0467494430502
"MOO1201839",4,28.1075948856444
"MOO1201841",4,120.065757925196
"MOO1201845",4,78.7609588532089
"MOO1201862",4,22.1210643798113
"MOO1201863",4,105.401874438819
"MOO1201864",4,21.6622562274804
"MOO1201865",4,100.469126254619
"MOO1201880",4,57.6569204141197
"MOO1201881",4,114.605969364188
"MOO1201934",3,0
"MOO1201935",4,38.4597852191454
"MOO1201936",4,19.7492264067117
"MOO1201937",3,0
"MOO1201938",4,21.2179713116493
"MOO1201939",4,27.4286453695968
"MOO1201940",3,0
"MOO1201941",4,17.0789992888458
"MOO1201942",4,35.293571142458
"MOO1201953",4,42.2159894449141
"MOO1201954",2,0
"MOO1201955",3,8.71931047240563
"MOO1201956",3,0
"MOO1201957",2,0
"MOO1201958",2,0
"MOO1201959",3,1.25198884587735
"MOO1201960",4,34.9781524966198
"MOO1202071",2,0
"MOO1202072",3,12.7083833550272
"MOO1202091",3,0
"MOO1202092",2,0
"MOO1200289",4,15.8714260291308
"MOO1200290",4,25.6331076615024
"MOO1200291",4,52.0168017810804
"MOO1200313",4,85.1700870331053
"MOO1200316",3,3.66107671283385
"MOO1200338",4,57.2845884163123
"MOO1200339",3,0
"MOO1200340",3,10.5566596188582
"MOO1200341",3,0.581368833959421
"MOO1200342",4,28.3901435566908
"MOO1200453",2,0
"MOO1200519",2,0
"MOO1200520",3,10.1530752610415
"MOO1200521",4,39.4825509184979
"MOO1200522",3,0
"MOO1200523",4,50.8451838381183
"MOO1200542",2,0
"MOO1200544",4,33.8773023217463
"MOO1200545",4,78.0274599867204
"MOO1200547",4,218.142073310361
"MOO1201679",2,0
"MOO1201680",2,0
"MOO1201681",2,0
"MOO1201696",2,0
"MOO1201698",2,0
"MOO1201711",4,89.6205358304929
"MOO1201714",3,3.86876461282372
"MOO1201725",3,4.34332650915596
"MOO1201726",4,32.462302360218
"MOO1201728",4,58.110660623759
"MOO1201730",4,10.0888923408412
"MOO1201732",3,16.140559386275
"MOO1201748",3,22.6241876558222
"MOO1201749",4,22.7647403245792
"MOO1201750",4,31.0886229431492
"MOO1201751",4,52.7972063354114
"MOO1201752",4,40.6037463254761
"MOO1201854",4,90.0707541271211
"MOO1202104",4,16.1289111502966
"MOO1202106",2,0
"MOO1202107",2,0
"MOO1202108",2,0
"MOO1202115",2,0
"MOO1202124",2,6.04158632581444
"MOO1202125",1,0
"MOO1202126",2,0
"MOO1202127",2,0
"MOO1202133",2,0
"MOO1202200",2,0
"MOO1202201",2,0
"MOO1202213",2,0
"MOO1200443",1,0
"MOO1200441",0,0
"MOO1200434",1,0
"MOO1200089",0,0
"MOO1200111",0,0
"MOO1200113",0,0
"MOO1200129",2,0
"ANT1200536",2,0
"ANT1200538",2,0
"ANT1200540",3,0
"ANT1200542",2,0
"ANT1200575",1,0
"ANT1200577",2,0
"ANT1200579",2,0
"ANT1200581",2,0
"ANT1200583",2,0
"ANT1200585",2,0
"ANT1200621",3,0
"ANT1200623",2,0
"ANT1200625",2,0
"ANT1200627",2,0
"ANT1200672",1,0
"ANT1200674",2,0
"ANT1200676",4,27.8284215228632
"ANT1200726",2,0
"ANT1200728",2,0
"ANT1201310",1,0
"ANT1201376",2,0
"ANT1201378",2,0
"ANT1201444",2,0
"ANT1201446",1,0
"ANT1201448",2,0
"ANT1201519",2,0
"ANT1201581",1,0
"ANT1201585",2,0
"ANT1201587",2,0
"ANT1201769",4,50.3085878319694
"ANT1201771",1,0
"ANT1201773",4,28.8814485245195
"ANT1201775",4,63.6259834115531
"ANT1201777",4,82.9733499719327
"ANT1201779",4,15.4731782567373
"ANT1201781",4,21.5340193079319
"ANT1201783",4,104.719302880464
"ANT1201785",4,167.742562568104
"ANT1201787",4,164.623763408173
"ANT1201789",4,231.22537163605
"ANT1201791",4,153.247129848023
"ANT1201793",4,64.8847581504378
"ANT1201796",4,28.9554619683743
"ANT1201799",4,18.8113674347278
"ANT1201830",4,33.8848786413189
"ANT1201832",3,7.51328260917217
"ANT1201834",2,0
"ANT1201836",3,0
"ANT1201838",4,33.072949062223
"ANT1201840",4,42.0831025550142
"ANT1201842",4,107.677174019049
"ANT1201844",4,51.472470741719
"ANT1201846",3,6.11796639689046
"ANT1201848",4,100.898754520713
"ANT1201850",4,50.9839878341222
"ANT1201852",4,60.2565934240618
"ANT1201854",4,55.9678193745203
"ANT1201856",4,44.1172206286956
"ANT1201860",3,0.894337689038366
"ANT1201896",3,0
"ANT1201898",3,0
"ANT1201899",1,0
"ANT1201900",1,0
"ANT1201963",1,0
"ANT1201965",1,0
"ANT1202033",1,0
"ANT1202025",2,0
"ANT1202027",1,0
"ANT1202029",2,0
"ANT1202031",1,0
"ANT1202035",1,0
"ANT1202039",1,0
"ANT1202090",1,0
"ANT1202092",1,0
"ANT1202094",1,0
"ANT1202096",1,0
"ANT1202098",1,0
"ANT1202100",1,0
"ANT1202102",1,0
"ANT1202104",1,0
"ANT1202148",2,0
"ANT1202150",1,0
"ANT1202154",1,0
"ANT1202172",3,18.5438378686772
"ANT1202174",4,18.7276575220749
"ANT1202179",2,0
"ANT1202180",2,0
"ANT1202198",2,0
"ANT1202216",2,0
"ANT1202218",2,0
"ANT1202220",2,0
"ANT1202225",2,0
"ANT1202226",2,0
"ANT1202242",1,0
"ANT1202261",2,0
"ANT1202262",2,0
"ANT1202263",2,0
"ANT1202292",1,0
"ANT1202293",1,0
"ANT1200110",4,59.634792351104
"ANT1200119",4,49.7370251580141
"ANT1200138",4,59.7192076586653
"ANT1200145",3,2.17881153823062
"ANT1200086",0,0
"ANT1200087",3,0
"ANT1200092",0,0
"ANT1200094",1,0
"ANT1200097",0,0
"ANT1200098",2,12.0039483662695
"ANT1200166",0,0
"ANT1200191",2,0
"ANT1200192",2,0
"ANT1200306",0,0
"ANT1200307",0,0
"ANT1201949",2,0
"ANT1201951",1,0
"ANT1201953",2,0
"ANT1202011",2,0
"ANT1202013",1,0
"ANT1202015",1,0
"ANT1202019",1,0
"ANT1202082",2,0
"ANT1202084",1,0
"ANT1202137",1,0
"ANT1202139",1,0
"ANT1202186",2,0
"ANT1202342",2,0
"BUT1200110",0,0
"BUT1200113",0,0
"BUT1200116",0,0
"BUT1200117",0,0
"BUT1200124",2,0
"BUT1200127",1,0
"BUT1200128",1,0
"BUT1200142",1,0
"BUT1200143",0,0
"BUT1200144",2,0
"BUT1200145",1,0
"BUT1200146",0,0
"BUT1200041",4,7.93380955619866
"BUT1200048",4,60.227837531814
"BUT1200049",3,9.81913519856058
"BUT1200057",3,10.0375339439791
"BUT1200061",3,0
"BUT1200062",4,30
"BUT1200063",3,11.4305241344926
"BUT1200070",4,33.5831434881182
"BUT1200075",2,15.1436344616919
"BUT1200074",1,0
"BUT1200079",4,42.1924024050906
"BUT1200081",3,0.945433761682732
"BUT1200083",3,0
"BUT1200084",2,0
"BUT1200087",3,0
"BUT1200088",4,82.6950158786494
"BUT1200089",2,0
"BUT1200090",3,0
"BUT1200091",3,0
"BUT1200092",1,0
"BUT1200093",4,33.4944502752365
"BUT1200097",4,17.5333388812454
"BUT1200098",3,5.16247010046932
"BUT1200099",3,12.4358304865815
"BUT1200100",2,0
"BUT1200101",4,21.207172495838
"BUT1200102",2,0
"BUT1200103",3,0
"BUT1200105",4,36.1821691953846
"BUT1200106",4,14.4634478708928
"BUT1200107",3,0
"BUT1200108",3,3.82505774976598
"BUT1200112",2,0
"BUT1200111",2,0
"BUT1200114",3,0
"BUT1200118",2,0.28421793318224
"BUT1200120",2,0
"BUT1200121",3,0
"BUT1200135",4,39.7369422133677
"BUT1200136",3,14.0693296431477
"BUT1200137",3,0
"BUT1200138",3,2.87232858476778
"BUT1200139",2,0
"BUT1200140",2,0
"BUT1200141",2,0
"SLD1200027",3,0
"SLD1200035",3,0
"SLD1200036",3,9.32673022220843
"SLD1200045",3,5.45485743095703
"SLD1200046",3,0
"SLD1200047",3,0
"SLD1200048",1,0
"SLD1200053",4,10.44599356797
"SLD1200054",2,0
"SLD1200061",2,0
"SLD1200066",3,0
"SLD1200067",3,15.5772288379755
"SLD1200068",3,0
"SLD1200069",2,0
"SLD1200070",3,0
"SLD1200071",1,0
"SLD1200074",2,0
"SLD1200075",4,14.6791790023069
"SLD1200078",2,0
"SLD1200079",1,0
"SLD1200081",2,0
"SLD1200110",3,10.4882671965752
"SLD1200111",3,0
"SLD1200112",4,17.586838619085
"SLD1200117",2,0
"SLD1200118",1,0
"SLD1200119",3,12.3906083449595
"SLD1200122",2,0
"SLD1200123",3,0
"SLD1200124",1,0
"SLD1200131",1,0
"SLD1200132",1,0
"SLD1200149",1,0
"SLD1200150",4,18.8283345940389
"SLD1200151",3,7.436222518058
"SLD1200152",3,3.35005783126689
"SLD1200157",4,22.1863265188877
"SLD1200158",3,0
"SLD1200159",3,0
"SLD1200160",3,0
"SLD1200161",3,4.08998181872891
"SLD1200165",3,0
"SLD1200166",4,27.8526638958137
"SLD1200270",2,0
"SLD1200271",0,0
"SLD1200272",0,0
"SLD1200288",1,0
"SLD1200301",0,0
"SLD1200401",1,0
"SLD1200403",0,0
"SLD1200416",0,0
"SLD1200417",0,0
"SLD1200043",3,13.393165262416
"CUB1300111",0,0
"CUB1300117",1,0
"CUB1300125",0,0
"CUB1310350",0,0
"CUB1310351",0,0
"CUB1300361",0,0
"CUB1300362",0,0
"CUB1300370",0,0
"CUB1310371",3,0
"CUB1310378",0,0
"CUB1310379",0,0
"CUB1300032",3,0
"CUB1300038",2,0
"CUB1300039",3,0
"CUB1300059",3,0
"CUB1300061",4,31.1318417660251
"CUB1300064",4,46.2076253760845
"CUB1300065",3,7.3843282851846
"CUB1300066",4,74.6924014675782
"CUB1300068",4,12.601077838884
"CUB1300069",4,41.6593446531875
"CUB1300076",3,0
"CUB1300080",4,93.1770414676192
"CUB1300081",3,0
"CUB1300082",3,0
"CUB1300085",4,61.8918590513453
"CUB1300086",4,111.252760923262
"CUB1300087",2,0
"CUB1300089",3,6.79253762580694
"CUB1300091",4,15.3843071935698
"CUB1300092",4,17.8844968932681
"CUB1300093",4,65.5171407888607
"CUB1300094",4,15.546165168751
"CUB1300097",3,0
"CUB1300100",4,34.6062328680185
"CUB1300101",4,223.5328346079
"CUB1300102",1,0
"CUB1300105",3,1.75872576787516
"CUB1300108",4,21.2538852929138
"CUB1300109",3,18.1932282003679
"CUB1300110",4,185.459361891825
"CUB1300113",4,19.6265567098744
"CUB1300115",3,0
"CUB1300116",4,34.0467820325365
"CUB1300141",3,0
"CUB1300161",4,23.8422014248747
"CUB1300168",4,145.876408910416
"CUB1300169",4,103.698902196584
"CUB1300170",2,0
"CUB1300171",2,0
"CUB1300172",4,17.9703282320747
"CUB1300173",3,0
"CUB1300180",4,62.6308846255059
"CUB1300181",4,210.504003095927
"CUB1300182",4,47.9055847437213
"CUB1300184",3,0
"CUB1300185",4,38.5820013742331
"CUB1300198",4,47.3768319963758
"CUB1300199",4,58.0627166142061
"CUB1300200",3,0.632520117361582
"CUB1300215",3,0
"CUB1300216",4,52.389979629894
"CUB1300220",4,36.1502344859124
"CUB1300221",4,54.3781470832617
"CUB1300229",3,8.71545693092048
"CUB1300233",4,19.6148419995515
"CUB1300234",4,33.2131522801685
"CUB1300235",4,30.8550500443563
"CUB1300247",3,0
"CUB1300254",4,64.8905495719716
"CUB1300256",4,42.96715953918
"CUB1300258",3,0
"CUB1300259",4,46.8843483186513
"CUB1300272",4,29.6820135517046
"CUB1300273",4,20.2112246849574
"CUB1300274",4,65.8729350357198
"CUB1300275",4,89.8375606232213
"CUB1300276",4,66.0330686293069
"CUB1300277",3,8.5796370555422
"CUB1300280",4,20.5280791648234
"CUB1300281",3,8.4623139228341
"CUB1300282",4,43.4796209044686
"CUB1300287",4,41.4359794740994
"CUB1300288",3,0
"CUB1300293",2,0
"CUB1300300",4,59.36921512937
"CUB1300305",2,0
"CUB1300306",4,73.5869306273163
"CUB1300307",4,35.8207233959238
"CUB1300308",3,0
"CUB1300310",3,2.27911670086905
"CUB1300311",4,28.1160509982146
"CUB1300312",4,25.0300622298382
"CUB1300314",4,55.6480683189224
"CUB1300316",2,0
"CUB1300320",4,25.0824636090547
"CUB1300321",4,56.6636504962738
"CUB1300322",4,40.8207189217219
"CUB1300323",3,0
"CUB1300325",4,32.847059664271
"CUB1300326",4,20.172119136434
"CUB1300327",3,6.35073031916264
"CUB1300338",4,74.9547921915707
"CUB1300340",3,0
"CUB1300346",4,21.4396342981448
"CUB1300347",4,36.1458419065904
"CUB1300349",4,25.1775317309916
"CUB1300350",4,39.9616687529511
"CUB1300351",4,109.838678508261
"CUB1300353",4,35.8095041010529
"CUB1300354",4,11.0677231176675
"CUB1300357",4,34.4541168765911
"CUB1300360",4,45.6477664348904
"CUB1300371",2,0
"CUB1300372",3,0
"CUB1300373",3,0
"CUB1300374",3,0
"CUB1300377",4,20.335996819666
"CUB1300378",3,0
"CUB1300379",4,26.6719178031199
"BTU1300578",0,0
"BTU1300582",0,0
"BTU1300587",0,0
"BTU1300588",1,0
"BTU1300592",0,0
"BTU1300596",0,0
"BTU1300597",0,0
"BTU1300602",0,0
"BTU1300603",0,0
"BTU1300567",0,0
"BTU1300020",3,14.6429454884446
"BTU1300071",4,38.3334352867064
"BTU1300021",3,7.7523289071396
"BTU1300024",4,45.2765263438742
"BTU1300025",4,158.725940095944
"BTU1300026",3,0
"BTU1300027",4,27.6216963683944
"BTU1300028",4,27.2531541353776
"BTU1300035",3,0
"BTU1300032",3,0
"BTU1300033",2,0
"BTU1300034",2,0
"BTU1300038",3,0
"BTU1300040",3,0
"BTU1300045",3,12.115508247825
"BTU1300047",3,4.38362599521289
"BTU1300050",3,2.0752359777689
"BTU1300051",3,12.0802854383364
"BTU1300054",2,0
"BTU1300061",3,0
"BTU1300063",3,3.06731402784559
"BTU1300066",4,87.3222101235836
"BTU1300067",4,25.1439048901023
"BTU1300073",4,109.544065814465
"BTU1300076",3,1.89185160614914
"BTU1300079",4,40.15733519054
"BTU1300081",4,37.8105834596602
"BTU1300084",4,36.197582636553
"BTU1300085",4,78.7400120953001
"BTU1300086",4,34.3369774994943
"BTU1300087",4,26.4668030152261
"BTU1300095",4,22.7161995179484
"BTU1300096",4,96.2217290290606
"BTU1300097",4,114.196686329647
"BTU1300098",4,110.176461962881
"BTU1300108",4,30.4216567525778
"BTU1300109",3,0
"BTU1300111",2,0
"BTU1300112",3,5.86911790531535
"BTU1300115",2,0
"BTU1300116",2,0
"BTU1300117",3,9.64819106506184
"BTU1300119",2,0
"BTU1300120",1,0
"BTU1300121",2,0
"BTU1300122",3,0
"BTU1300125",2,0
"BTU1300126",2,0
"BTU1300128",2,0
"BTU1300152",4,94.1127366337466
"BTU1300153",3,6.02618746098207
"BTU1300154",4,63.3474635307383
"BTU1300155",4,78.4149860792533
"BTU1300156",4,227.681025903109
"BTU1300157",4,88.4803081084949
"BTU1300158",4,96.7799924410939
"BTU1300159",4,16.6368844443932
"BTU1300160",4,245.489002323908
"BTU1300161",4,29.2844872546794
"BTU1300163",4,58.952228407704
"BTU1300164",4,110.398743430514
"BTU1300165",4,79.452852473512
"BTU1300166",3,0
"BTU1300167",3,0
"BTU1300168",4,19.8797688618883
"BTU1300169",4,14.7159241584127
"BTU1300170",4,11.5994598445358
"BTU1300175",3,7.61173284379765
"BTU1300176",3,8.815706143939
"BTU1300177",3,0
"BTU1300180",4,30
"BTU1300181",3,0
"BTU1300183",4,22.2614635592327
"BTU1300185",3,4.03094843359922
"BTU1300186",4,21.0144289927557
"BTU1300187",3,24.0686673263219
"BTU1300190",4,22.4917985377833
"BTU1300191",4,69.8565871960948
"BTU1300192",4,41.6755226555434
"BTU1300193",3,0
"BTU1300194",4,58.230160362788
"BTU1300195",4,14.2553096527778
"BTU1300197",4,59.5493820595554
"BTU1300198",4,61.6858068795051
"BTU1300199",3,0
"BTU1300200",4,23.9662062406317
"AMR1300559",0,0
"AMR1300576",0,0
"AMR1300590",1,0
"AMR1300611",0,0
"AMR1300638",0,0
"AMR1300643",0,0
"AMR1300668",0,0
"AMR1300685",0,0
"AMR1300686",0,0
"AMR1300689",0,0
"AMR1300014",NA,NA
"AMR1300022",NA,NA
"AMR1300030",NA,NA
"AMR1300032",NA,NA
"AMR1300034",NA,NA
"AMR1300052",NA,NA
"AMR1300054",NA,NA
"AMR1300056",NA,NA
"AMR1300069",NA,NA
"AMR1300080",0,0
"AMR1300087",0,0
"AMR1300091",0,0
"AMR1300093",0,0
"AMR1300094",0,0
"AMR1300095",0,0
"AMR1300096",0,0
"AMR1300105",3,0
"AMR1300106",1,0
"AMR1300113",0,0
"AMR1300114",0,0
"AMR1300118",1,0
"AMR1300123",1,0
"AMR1300124",1,0
"AMR1300134",3,0
"AMR1300135",3,0
"AMR1300136",3,0
"AMR1300142",1,0
"AMR1300143",2,0
"AMR1300151",3,0
"AMR1300152",2,0
"AMR1300156",3,0
"AMR1300160",2,0
"AMR1300161",2,0
"AMR1300167",4,60.5722992402503
"AMR1300168",4,29.512292948001
"AMR1300170",2,0
"AMR1300171",3,4.68890304183048
"AMR1300175",2,0
"AMR1300176",4,36.4276471575305
"AMR1300177",2,0
"AMR1300178",2,0
"AMR1300192",4,25.9654403927728
"AMR1300193",3,0
"AMR1300194",2,0
"AMR1300195",3,6.7826434136096
"AMR1300196",4,30
"AMR1300204",3,0.967838571766034
"AMR1300205",3,0
"AMR1300206",3,0
"AMR1300209",2,0
"AMR1300222",4,21.07571802974
"AMR1300235",3,11.732575501781
"AMR1300236",3,0
"AMR1300247",4,34.5835807772281
"AMR1300253",4,37.6007062180872
"AMR1300255",4,90.9723782801773
"AMR1300260",4,115.656598013806
