Regen_Plot,species,regen.count.old,regen.count.all,adult.count,adult.ba,tallest_ht_cm,regen.presab.old,regen.presab.all
MOO1200089,PILA,0,0.2,0,0,19,FALSE,TRUE
MOO1200111,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200113,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200129,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200289,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200290,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200291,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200313,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200316,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200338,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200339,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200340,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200341,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200342,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200390,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200391,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200392,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200396,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200397,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200415,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200416,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200418,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200419,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200434,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200436,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200438,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200441,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200443,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200453,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200456,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200457,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200481,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200482,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200519,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200520,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200521,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200522,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200528,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200530,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200531,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200542,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200544,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200552,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200575,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200577,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200607,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200609,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200901,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200903,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200904,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200905,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200924,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200926,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200927,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200950,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200967,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200968,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200970,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200971,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200986,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200987,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200989,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200991,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200995,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1200998,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201008,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201010,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201012,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201561,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201562,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201563,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201564,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201565,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201572,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201573,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201581,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201656,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201672,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201679,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201680,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201681,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201684,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201695,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201696,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201700,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201710,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201714,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201715,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201717,PILA,0,0.2,0,0,7,FALSE,TRUE
MOO1201725,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201733,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201735,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201748,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201749,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201752,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201777,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201795,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201800,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201934,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201935,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201936,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201937,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201938,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201940,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201941,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201942,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201953,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201954,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201955,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201956,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201957,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201958,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201959,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1201960,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202071,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202072,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202091,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202092,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202104,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202106,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202107,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202108,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202115,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202124,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202125,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202126,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202127,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202133,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202200,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202201,PILA,0,0,0,0,NA,FALSE,FALSE
MOO1202213,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0139,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0147,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0149,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0152,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0153,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0157,PILA,0,0,1,65.00585,NA,FALSE,FALSE
PIT0159,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0160,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0161,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0162,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0166,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0167,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0170,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0171,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0173,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0175,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0177,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0180,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0187,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0196,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0197,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0206,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0207,PILA,0.333333333333333,0.25,0,0,NA,TRUE,TRUE
PIT0211,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0221,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0226,PILA,0,0.125,0,0,11,FALSE,TRUE
PIT0233,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0234,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0239,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0241,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0242,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0247,PILA,0,0,0,0,NA,FALSE,FALSE
PIT0251,PILA,0,0,0,0,NA,FALSE,FALSE
POW0009,PILA,0,0,0,0,NA,FALSE,FALSE
POW0017,PILA,0,0,0,0,NA,FALSE,FALSE
POW0018,PILA,0,0,0,0,NA,FALSE,FALSE
POW0019,PILA,0,0,0,0,NA,FALSE,FALSE
POW0022,PILA,0,0,0,0,NA,FALSE,FALSE
POW0023,PILA,0,0,0,0,NA,FALSE,FALSE
POW0026,PILA,0,0,0,0,NA,FALSE,FALSE
POW0032,PILA,0,0,0,0,NA,FALSE,FALSE
POW0034,PILA,0,0,0,0,NA,FALSE,FALSE
POW0037,PILA,0,0,0,0,NA,FALSE,FALSE
POW0040,PILA,0,0,0,0,NA,FALSE,FALSE
POW0043,PILA,0,0,0,0,NA,FALSE,FALSE
POW0044,PILA,0,0,0,0,NA,FALSE,FALSE
POW0048,PILA,0,0,0,0,NA,FALSE,FALSE
POW0049,PILA,0,0,0,0,NA,FALSE,FALSE
POW0052,PILA,0,0,0,0,NA,FALSE,FALSE
POW0057,PILA,0,0,0,0,NA,FALSE,FALSE
POW0069,PILA,0,0,0,0,NA,FALSE,FALSE
POW0072,PILA,0,0,1,6500.585,NA,FALSE,FALSE
POW0079,PILA,0,0,0,0,NA,FALSE,FALSE
POW0082,PILA,0,0,0,0,NA,FALSE,FALSE
POW0086,PILA,0,0,0,0,NA,FALSE,FALSE
POW0091,PILA,0,0,0,0,NA,FALSE,FALSE
POW0095,PILA,0,0,0,0,NA,FALSE,FALSE
POW0096,PILA,0,0,0,0,NA,FALSE,FALSE
POW0097,PILA,0,0,0,0,NA,FALSE,FALSE
POW0099,PILA,0,0,0,0,NA,FALSE,FALSE
POW0101,PILA,0,0,0,0,NA,FALSE,FALSE
POW0103,PILA,0,0,0,0,NA,FALSE,FALSE
POW0105,PILA,0,0,0,0,NA,FALSE,FALSE
POW0106,PILA,0,0,0,0,NA,FALSE,FALSE
POW0108,PILA,0,0,0,0,NA,FALSE,FALSE
POW0109,PILA,0,0,0,0,NA,FALSE,FALSE
POW0293,PILA,0,0,0,0,NA,FALSE,FALSE
POW0294,PILA,0,0,0,0,NA,FALSE,FALSE
POW0295,PILA,0,0,0,0,NA,FALSE,FALSE
POW0296,PILA,0,0,0,0,NA,FALSE,FALSE
POW0298,PILA,0,0,0,0,NA,FALSE,FALSE
POW0299,PILA,0,0,0,0,NA,FALSE,FALSE
POW0301,PILA,0,0,0,0,NA,FALSE,FALSE
POW0302,PILA,0,0,0,0,NA,FALSE,FALSE
POW0307,PILA,0,0,0,0,NA,FALSE,FALSE
POW0311,PILA,0,0,0,0,NA,FALSE,FALSE
POW0406,PILA,0,0,0,0,NA,FALSE,FALSE
POW0414,PILA,0,0,1,452.16,NA,FALSE,FALSE
POW0517,PILA,0,0,0,0,NA,FALSE,FALSE
POW0520,PILA,0,0,0,0,NA,FALSE,FALSE
POW0529,PILA,0,0,0,0,NA,FALSE,FALSE
POW0534,PILA,0,0,0,0,NA,FALSE,FALSE
POW0536,PILA,0,0,0,0,NA,FALSE,FALSE
POW0537,PILA,0,0,0,0,NA,FALSE,FALSE
POW0540,PILA,0,0,0,0,NA,FALSE,FALSE
POW0542,PILA,0,0,0,0,NA,FALSE,FALSE
POW0543,PILA,0,0,0,0,NA,FALSE,FALSE
POW0544,PILA,0,0,0,0,NA,FALSE,FALSE
POW0545,PILA,0,0,0,0,NA,FALSE,FALSE
POW0549,PILA,0,0,0,0,NA,FALSE,FALSE
POW0551,PILA,0,0,0,0,NA,FALSE,FALSE
POWO088,PILA,0,0,1,8295.7544,NA,FALSE,FALSE
PWR0900016,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900018,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900023,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900026,PILA,0,0,0,0,5,FALSE,FALSE
PWR0900028,PILA,0,0.2,0,0,10,FALSE,TRUE
PWR0900029,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900030,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900039,PILA,0,0.4,0,0,20,FALSE,TRUE
PWR0900042,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900045,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900046,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900047,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900048,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900049,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900052,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900053,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900055,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900057,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900063,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900064,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900068,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900069,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900072,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900077,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900078,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900079,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900081,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900088,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900094,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900095,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900097,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900098,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900099,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900100,PILA,0.333333333333333,0.2,0,0,18,TRUE,TRUE
PWR0900101,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900103,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900114,PILA,0,0.4,0,0,22,FALSE,TRUE
PWR0900115,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900119,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900120,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900121,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900122,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900123,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900125,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900126,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900127,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900139,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900140,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900141,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900144,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900148,PILA,0.333333333333333,0.2,0,0,33,TRUE,TRUE
PWR0900149,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900150,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900151,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900152,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900153,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900159,PILA,0,0.6,0,0,40,FALSE,TRUE
PWR0900160,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900164,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900165,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900169,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900170,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900184,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900188,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900189,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900190,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900191,PILA,0,0.2,0,0,15,FALSE,TRUE
PWR0900194,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900195,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900199,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900202,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900206,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900207,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900209,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900214,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900215,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900222,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900223,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900224,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900225,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900236,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900242,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900244,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900247,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900248,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900255,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900256,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900258,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900259,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900260,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900261,PILA,0,2.2,1,1610.89065,45,FALSE,TRUE
PWR0900262,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900266,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900274,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900277,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900281,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900282,PILA,0,0,0,0,NA,FALSE,FALSE
PWR0900283,PILA,0,0,0,0,NA,FALSE,FALSE
PWR1300103,PILA,0.666666666666667,0.444444444444444,0,0,93,TRUE,TRUE
PWR1300104,PILA,0,0,0,0,NA,FALSE,FALSE
PWR1300112,PILA,0.333333333333333,0.222222222222222,0,0,42,TRUE,TRUE
PWR1300291,PILA,0,0,0,0,NA,FALSE,FALSE
PWR1300292,PILA,1.33333333333333,1,0,0,115,TRUE,TRUE
PWR1300308,PILA,0,0,1,9847.04,NA,FALSE,FALSE
PWR1300309,PILA,1.33333333333333,0.777777777777778,0,0,115,TRUE,TRUE
PWR1300546,PILA,0,0,0,0,NA,FALSE,FALSE
PWR1300548,PILA,0,0,1,1808.64,NA,FALSE,FALSE
PWR1300569,PILA,0,0.222222222222222,1,2230.09865,45,FALSE,TRUE
PWR1300571,PILA,0,0,0,0,NA,FALSE,FALSE
PWR1300572,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100011,PILA,0.333333333333333,0.2,0,0,60,TRUE,TRUE
RAL1100012,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100041,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100042,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100047,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100049,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100056,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100059,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100060,PILA,0.333333333333333,0.4,0,0,28,TRUE,TRUE
RAL1100061,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100092,PILA,0,0.2,0,0,20,FALSE,TRUE
RAL1100093,PILA,0,1.4,0,0,35,FALSE,TRUE
RAL1100106,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100128,PILA,0.333333333333333,1.2,0,0,16,TRUE,TRUE
RAL1100143,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100180,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100254,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100297,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100298,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100341,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100342,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100387,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100388,PILA,0.666666666666667,0.8,0,0,41,TRUE,TRUE
RAL1100389,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100390,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100432,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100433,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100434,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100435,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100436,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100469,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100470,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100471,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100472,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100473,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100474,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100475,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100476,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100510,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100511,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100512,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100516,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100517,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100546,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100547,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100548,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100549,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100550,PILA,0,0.2,0,0,8,FALSE,TRUE
RAL1100551,PILA,0,0.2,0,0,7,FALSE,TRUE
RAL1100584,PILA,0.333333333333333,0.4,0,0,35,TRUE,TRUE
RAL1100585,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100586,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100590,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100627,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100962,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100963,PILA,0,0.2,0,0,10,FALSE,TRUE
RAL1100992,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1100993,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101006,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101007,PILA,0,0.2,0,0,8,FALSE,TRUE
RAL1101034,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101035,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101048,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101049,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101050,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101051,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101078,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101091,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101092,PILA,0,0.2,0,0,7,FALSE,TRUE
RAL1101135,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101243,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101244,PILA,0,0.6,0,0,6,FALSE,TRUE
RAL1101245,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101246,PILA,0,0,0,0,NA,FALSE,FALSE
RAL1101247,PILA,0.333333333333333,0.2,1,907.46,74,TRUE,TRUE
RAL1101248,PILA,0,0.2,0,0,30,FALSE,TRUE
RAL1101270,PILA,0.666666666666667,0.4,0,0,75,TRUE,TRUE
RCH1100001,PILA,0,0,0,0,20,FALSE,FALSE
RCH1100004,PILA,0,0.25,2,1677.08185,10,FALSE,TRUE
RCH1100009,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100015,PILA,0,0,0,0,35,FALSE,FALSE
RCH1100022,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100026,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100039,PILA,2.33333333333333,2.33333333333333,0,0,9,TRUE,TRUE
RCH1100041,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100046,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100053,PILA,0,0,0,0,4,FALSE,FALSE
RCH1100058,PILA,0.333333333333333,0.25,0,0,4,TRUE,TRUE
RCH1100061,PILA,0,0,0,0,10,FALSE,FALSE
RCH1100065,PILA,3.66666666666667,3.66666666666667,0,0,10,TRUE,TRUE
RCH1100066,PILA,1,1,0,0,9,TRUE,TRUE
RCH1100070,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100076,PILA,5,5,0,0,7.5,TRUE,TRUE
RCH1100080,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100084,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100086,PILA,4.33333333333333,4.33333333333333,0,0,3,TRUE,TRUE
RCH1100090,PILA,0,0,0,0,NA,FALSE,FALSE
RCH1100095,PILA,0.333333333333333,0.333333333333333,0,0,6.5,TRUE,TRUE
RCH1100096,PILA,0,0,0,0,93,FALSE,FALSE
RCH1100100,PILA,1.33333333333333,1.33333333333333,0,0,8,TRUE,TRUE
