OldPLOTID,Regen_Plot,DBH,ID,Species,comments
,BST1100363,11.3,1007,ABCO,
,BST1100377,110.1,1008,ABMA,
,BST1100362,93.6,1009,ABMA,
,BST1100378,15.7,1010,ABCO,
,BST1100378,14.6,1011,PIPO,
,BST1100378,12,1012,ABCO,
,BST1100378,12,1013,ABCO,
,BST1100381,21,1014,ABMA,
,BST1100381,54,1015,ABMA,
,BST1100381,22.1,1016,ABMA,
,BST1100381,24.8,1017,ABMA,
,BST1100364,21.3,1018,ABMA,
,BST1100364,33,1019,ABMA,
,BST1100364,41,1020,ABMA,
,BST1100365,73,1021,ABMA,
,BST1100365,27.5,1022,ABMA,
,BST1100365,17.8,1023,ABMA,
,BST1100365,33,1024,ABMA,
,BST1100365,59.2,1025,ABMA,
,BST1100365,16.2,1026,ABMA,
,BST1100365,20.5,1027,ABMA,
,BST1100366,9.6,1028,ABCO,
,BST1100366,9.6,1029,ABMA,
,BST1100367,1,1030,ABMA,
,BST1100367,1,1031,ABMA,
,BST1100367,1,1032,ABMA,
,BST1100367,1.5,1033,ABMA,
,BST1100368,40,1034,ABMA,
,BST1100368,77,1035,ABMA,
,BST1100368,9,1036,ABMA,
,BST1100368,20.3,1037,ABMA,
,BST1100380,16,1038,ABMA,
,BST1100380,14.5,1039,ABMA,
,BST1100380,21.3,1040,ABMA,
,BST1100380,5.5,1041,ABMA,
,BST1100380,17.2,1042,ABMA,
,BST1100026,1,1043,PICO,
,BST1100137,1,1046,CADE27,
,BST1100177,1,1047,ABCO,
,BST1100185,1,1048,ABMA,
,BST1100185,1.5,1049,ABMA,
,BST1100185,2,1050,ABMA,
,BST1100352,12.7,1051,ABMA,
,BST1100352,51.5,1052,ABMA,
,BST1100352,22.5,1053,ABMA,
,BST1100331,21,1054,ABCO,
,BST1100331,24,1055,ABCO,
,BST1100331,18,1056,ABCO,
,BST1100331,38,1057,ABMA,
,BST1100331,14,1058,ABCO,
,BST1100331,12,1059,ABMA,
,BST1100286,31,1060,ABCO,
,BST1100286,20,1061,ABCO,
,BST1100286,25,1062,ABCO,
,BST1100286,17,1063,ABCO,
,BST1100286,32,1064,ABCO,
,BST1100286,21,1065,ABCO,
,BST1100286,26,1066,ABCO,
,BST1100286,9,1067,ABCO,
,BST1100286,12.5,1068,ABCO,
,RAL1101135,107,1069,PSME,
,RAL1101092,64.5,1070,PIPO,
,RAL1101049,17,1071,PSME,
,RAL1101049,14,1072,PSME,
,RAL1101049,8.6,1073,PSME,
,RAL1101049,13.3,1074,PSME,
,RAL1101049,7,1075,PSME,
,RAL1101006,41.5,1076,QUKE,
,RAL1101007,14.5,1077,QUKE,
,RAL1101007,10,1078,PSME,
,RAL1101007,35.5,1079,PIPO,
,RAL1101050,16,1080,QUKE,
,RAL1101050,41.3,1081,QUKE,
,RAL1100963,93.2,1082,PSME,
,RAL1100963,28,1083,QUKE,
,RAL1100962,25,1084,QUKE,
,RAL1100962,15,1085,QUKE,
,RAL1100962,27,1086,QUKE,
,RAL1100962,24,1087,QUKE,
,RAL1100962,15,1088,QUKE,
,RAL1101091,20.5,1089,PSME,
,RAL1101091,9.1,1090,PSME,
,RAL1101091,6.5,1091,PSME,
,RAL1101091,16.8,1092,QUCH2,
,RAL1101091,23,1093,PSME,
,RAL1101245,15.5,1094,PIPO,
,RAL1101247,11,1095,PSME,
,RAL1101247,34.5,1096,QUKE,
,RAL1101247,13,1097,PSME,
,RAL1101247,44,1098,QUKE,
,RAL1101247,14.5,1099,PSME,
,RAL1101247,34,1100,PILA,
,RAL1101247,12.5,1101,PSME,
,RAL1101248,7.7,1102,PSME,
,RAL1101248,7.8,1103,CONU,
,RAL1101249,7.5,1104,ACMA,
,RAL1101246,8,1105,PIPO,
,RAL1101246,11,1106,PSME,
,RAL1101246,9.1,1107,PIPO,
,RAL1101270,8.3,1108,PSME,
,RAL1101270,15.8,1109,PIPO,
,RAL1101270,22.5,1110,LIDE3,
,RAL1101270,9.5,1111,PSME,
,RAL1101270,9.3,1112,PIPO,
,RAL1101244,22.5,1113,QUKE,
,RAL1101243,78.3,1114,PSME,
,RAL1101243,58.6,1115,PSME,
,RAL1101243,32,1116,QUKE,
,RAL1101243,43.5,1117,PSME,
,RAL1101243,43,1118,QUKE,
,RAL1101243,20.5,1119,QUKE,
,RAL1101169,24.5,1120,PILA,
,RAL1101169,21.5,1121,PSME,
,RAL1101169,22,1122,PSME,
,RAL1100298,26.5,1123,QUKE,
,RAL1100298,25,1124,QUKE,
,RAL1100297,14.3,1125,PSME,
,RAL1100297,20,1126,QUKE,
,RAL1100297,20.4,1127,QUKE,
,RAL1100297,15,1128,PSME,
,RAL1100297,31.8,1129,QUKE,
,RAL1100388,30,1130,QUKE,
,RAL1100388,37.7,1131,QUKE,
,RAL1100473,37.5,1133,PIPO,
,RAL1100516,86.5,1134,PIPO,
,RAL1100476,92.2,1135,PIPO,
,RAL1100476,87,1136,PIPO,
,RAL1100476,72,1137,PIPO,
,RAL1100436,31,1138,QUKE,
,RAL1100436,17,1139,QUKE,
,RAL1100436,23.5,1140,QUKE,
,RAL1100436,22.3,1141,QUKE,
,RAL1100435,26.5,1142,PIPO,
,RAL1100435,34,1143,PIPO,
,RAL1100435,30.2,1144,PIPO,
,RAL1100435,20.5,1145,PSME,
,PNT1100069,57.1,1146,LIDE3,
,PNT1100106,14,1147,LIDE3,
,PNP1110011,19,1148,PSME,
,PNP1110011,18.5,1149,CADE27,
,PNP1110011,65,1150,ARME,
,FRD1100197,62.1,1151,ABCO,
,FRD1100202,32.5,1152,ABMA,
,FRD1100202,38.3,1153,ABMA,
,FRD1100202,46.7,1154,ABMA,
,FRD1100182,55,1155,ABCO,
,FRD1100182,63,1156,ABCO,
,FRD1100216,33.2,1157,ABCO,
,FRD1100216,18.1,1158,ABMA,
,FRD1100216,15.4,1159,ABMA,
,FRD1100216,26.8,1160,ABCO,
,FRD1100216,16.1,1161,ABCO,
,FRD1100216,18.8,1162,ABMA,
,FRD1100205,33.2,1163,ABCO,
,FRD1100205,10.3,1164,ABCO,
,FRD1100205,33.1,1165,ABCO,
,FRD1100205,20.2,1166,ABMA,
,FRD1100203,42.5,1167,ABMA,
,FRD1100025,61.1,1168,PSME,
,MOO1200390,48.3,1169,ABCO,
,MOO1200392,60.8,1170,PIPO,
,MOO1200396,20,1171,CADE27,
,MOO1200396,41,1172,PSME,
,MOO1200396,52,1173,PIPO,
,MOO1200396,52,1174,PIPO,
,MOO1200397,17,1175,CADE27,
,MOO1200418,53.8,1176,CADE27,
,MOO1200418,47.5,1177,CADE27,
,MOO1200418,52.5,1178,CADE27,
,MOO1200419,75,1179,CADE27,
,MOO1200528,22,1180,PIPO,
,MOO1200530,13.5,1181,PIPO,
,MOO1200577,75.5,1182,CADE27,
,MOO1200609,11,1183,PIPO,
,MOO1200901,31,1184,PIPO,
,MOO1200901,33.7,1185,PIPO,
,MOO1200903,52.5,1186,PIPO,
,MOO1200903,80,1187,PIPO,
,MOO1200904,39.2,1188,PIPO,
,MOO1200905,11.7,1189,PIPO,
,MOO1200924,58.5,1190,PIPO,
,MOO1200924,68,1191,PIPO,
,MOO1200926,36,1192,PSME,
,MOO1200926,50.3,1193,PSME,
,MOO1200927,30.7,1194,PIPO,
,MOO1200950,25,1195,PIPO,
,MOO1200967,52.5,1196,PIPO,
,MOO1200968,53.5,1197,PIPO,
,MOO1200970,37,1198,PIPO,
,MOO1200970,45.3,1199,PIPO,
,MOO1200987,63,1200,PIPO,
,MOO1200987,56.2,1201,PIPO,
,MOO1200987,49,1202,PIPO,
,MOO1200987,33,1203,ABCO,
,MOO1200989,57.8,1204,PIPO,
,MOO1200991,49,1205,PIPO,
,MOO1200991,36.5,1206,PIPO,
,MOO1200991,30.3,1207,PIPO,
,MOO1201007,31,1208,ABCO,
,MOO1201008,61.5,1209,PSME,
,MOO1201008,49,1210,ABCO,
,MOO1201008,71.5,1211,ABCO,
,MOO1201010,72,1212,PIPO,
,MOO1201012,38.5,1213,PIPO,
,MOO1201012,32.5,1214,PIPO,
,MOO1201564,33,1215,PIPO,
,MOO1201572,30.5,1216,PSME,
,MOO1201573,35.7,1217,PIPO,
,MOO1201581,54,1218,PIPO,
,MOO1201581,33.8,1219,PIPO,
,MOO1201581,26.5,1220,PIPO,
,MOO1201581,21,1221,PIPO,
,MOO1201581,79,1222,PIPO,
,MOO1201717,35.8,1223,PSME,
,MOO1201717,17.5,1224,ABCO,
,MOO1201717,10.5,1225,CADE27,
,MOO1201717,11.3,1226,ABCO,
,MOO1201717,12,1227,CADE27,
,MOO1201717,17,1228,CADE27,
,MOO1201717,33.3,1229,PSME,
,MOO1201731,37,1230,ABCO,
,MOO1201731,35,1231,PSME,
,MOO1201937,35,1232,PIPO,
,MOO1201940,17,1233,PIPO,
,MOO1201940,16,1234,PIPO,
,MOO1201940,8.5,1235,ABCO,
,MOO1201940,14.5,1236,PIPO,
,MOO1201954,16,1237,PIPO,
,MOO1201955,31,1238,PIPO,
,MOO1201956,30,1239,PIPO,
,MOO1201956,27,1240,PIPO,
,MOO1201956,31,1241,PIPO,
,MOO1201956,18.5,1242,PIPO,
,MOO1201956,15.4,1243,PIPO,
,MOO1201958,21,1244,ABCO,
,MOO1201958,18.2,1245,ABCO,
,MOO1202071,24,1246,ABCO,
,MOO1202091,30.5,1247,ABCO,
,MOO1202091,36,1248,ABCO,
,MOO1202091,8,1249,ABCO,
,MOO1202091,26,1250,ABCO,
,MOO1202092,51.3,1251,PIPO,
,MOO1200338,15,1252,PIPO,
,MOO1200338,16.3,1253,PIPO,
,MOO1200341,12,1254,PIPO,
,MOO1201679,59.3,1255,PIPO,
,MOO1201681,43.2,1256,PIPO,
,MOO1201696,21,1257,PIPO,
,MOO1201696,30.5,1258,PIPO,
,MOO1201698,33.2,1259,PIPO,
,MOO1201698,40,1260,PIPO,
,MOO1201698,30.5,1261,PIPO,
,MOO1201752,33,1263,PIPO,
,MOO1202104,22.6,1264,ABCO,
,MOO1202106,51.8,1265,ABCO,
,MOO1202106,44.5,1266,ABCO,
,MOO1202108,23.5,1267,ABCO,
,MOO1202115,35,1268,PIPO,
,MOO1202115,10,1269,ABCO,
,MOO1202115,18.3,1270,ABCO,
,MOO1202115,29.3,1271,PIPO,
,MOO1202115,21.6,1272,ABCO,
,MOO1202125,14.1,1273,ABCO,
,MOO1202125,14.1,1274,POTR5,
,MOO1202125,33.1,1275,ABCO,
,MOO1202127,36.2,1276,ABCO,
,MOO1202127,35.6,1277,ABCO,
,MOO1202127,48.5,1278,ABCO,
,MOO1202127,49.5,1279,PIPO,
,MOO1202200,32.8,1280,PIPO,
,MOO1200443,56.5,1281,ABCO,
,MOO1200443,32.5,1282,ABCO,
,MOO1200441,32,1283,PIPO,
,MOO1200441,31,1284,PIPO,
,MOO1200441,9,1285,PIPO,
,MOO1200434,64.7,1286,PIPO,
,MOO1200434,13,1287,PIPO,
,MOO1200089,33,1288,CADE27,
,MOO1200089,53.5,1289,CADE27,
,MOO1200089,11,1290,ABCO,
,MOO1200089,12,1291,ABCO,
,MOO1200089,8.3,1292,ABCO,
,MOO1200089,16,1293,PSME,
,MOO1200089,7.9,1294,ABCO,
,MOO1200111,21.5,1295,CADE27,
,MOO1200111,8.9,1296,CADE27,
,MOO1200111,7.9,1297,ABCO,
,MOO1200111,37.3,1298,ABCO,
,MOO1200111,27.1,1299,ABCO,
,MOO1200111,22,1300,ABCO,
,MOO1200111,8.9,1301,ABCO,
,MOO1200111,17,1302,ABCO,
,MOO1200111,13.2,1303,ABCO,
,MOO1200113,112.5,1304,CADE27,
,MOO1200113,80,1305,PSME,
,MOO1200113,10.5,1306,PSME,
,MOO1200113,85.8,1307,PIPO,
,MOO1200113,11,1308,CADE27,
,MOO1200113,13,1309,PSME,
,MOO1200113,8,1310,PSME,
,MOO1200113,8,1311,PSME,
,MOO1200113,124.5,1312,PIPO,
,MOO1200129,69.8,1313,PIPO,
,MOO1200129,23.2,1314,ABCO,
,MOO1200129,22.3,1315,ABCO,
,MOO1200129,10,1316,ABCO,
,MOO1200129,25,1317,ABCO,
,MOO1200129,8.8,1318,ABCO,
,FRD1200035,44.5,1319,PIPO,
,FRD1200060,69,1320,PIPO,
,FRD1200060,55,1321,CADE27,
,FRD1200062,23,1322,QUCH2,
,FRD1200062,22,1323,CADE27,
,FRD1200085,32.5,1324,QUCH2,
,FRD1200092,8.5,1325,ALNUS,Alnus incana
,FRD1200092,10,1326,ALNUS,Alnus incana
,FRD1200093,21,1327,CADE27,
,FRD1200093,13.8,1328,CADE27,
,FRD1200093,48.5,1329,QUKE,
,FRD1200104,28.5,1330,QUCH2,
,FRD1200134,36,1331,PIPO,
,FRD1200135,38.5,1332,QUKE,
,FRD1200183,24,1333,QUCH2,
,FRD1200183,28,1334,QUCH2,
,FRD1200183,64,1335,QUCH2,
,FRD1200185,47,1336,QUCH2,
,FRD1200229,12,1337,CADE27,
,FRD1200229,25,1338,ABCO,
,FRD1200229,44,1339,ABCO,
,FRD1200268,17,1340,QUCH2,
,FRD1200268,13,1341,QUCH2,
,FRD1200269,37,1342,PIPO,
,FRD1200269,22,1343,QUCH2,
,FRD1200269,34,1344,QUCH2,
,FRD1200270,31,1345,QUCH2,
,FRN1200008,8.5,1346,PIPO,
,FRN1200018,22,1347,QUCH2,
,FRN1200018,38,1348,QUCH2,
,FRN1200019,20,1349,QUCH2,
,FRN1200019,19.5,1350,QUCH2,
,FRN1200019,16,1351,QUCH2,
,FRN1200019,25.5,1352,QUCH2,
,FRN1200019,24,1353,QUCH2,
,FRN1200019,22.5,1354,QUCH2,
,FRN1200019,14,1355,QUCH2,
,FRN1200019,25,1356,QUCH2,
,FRN1200030,57,1357,QUKE,
,FRN1200034,26.7,1358,QUKE,
,FRN1200034,20.5,1359,QUKE,
,FRN1200034,29,1360,QUKE,
,FRN1200034,32.4,1361,QUKE,
,FRN1200035,54.5,1362,CADE27,
,FRN1200035,50.5,1363,CADE27,
,FRN1200043,43,1364,PIPO,
,FRN1200044,65,1365,PIPO,
,FRN1200044,64,1366,PIPO,
,FRN1200049,60,1367,PIPO,
,FRN1200070,10.5,1368,QUCH2,
,FRN1200070,17,1369,QUCH2,
,FRN1200070,13.6,1370,QUCH2,
,FRN1200070,19,1371,QUCH2,
,FRN1200070,13.7,1372,QUCH2,
,FRN1200070,18.5,1373,QUCH2,
,FRN1200070,15.2,1374,QUCH2,
,FRN1200070,15.3,1375,QUCH2,
,FRN1200097,37.5,1376,PIPO,
,FRN1200138,35.7,1377,CADE27,
,FRN1200184,25,1378,QUCH2,
,FRN1200186,20.5,1379,QUCH2,
,FRN1200225,38.5,1380,QUCH2,
,FRN1200225,56.6,1381,QUCH2,
,FRN1200225,58.8,1382,QUCH2,
,FRN1200225,9.9,1383,QUCH2,
,FRN1200225,9.2,1384,QUCH2,
,FRN1200378,95.9,1385,ABCO,
,ANT1200536,56,1386,PIPO,
,ANT1200540,35,1387,PIPO,
,ANT1200581,16.5,1388,PIPO,
,ANT1200585,23,1389,CADE27,
,ANT1200585,19.5,1390,PSME,
,ANT1200585,12.5,1391,CADE27,
,ANT1200585,13,1392,ABCO,
,ANT1200585,15,1393,ABCO,
,ANT1200585,27.5,1394,PILA,
,ANT1200585,12,1395,CADE27,
,ANT1200585,12,1396,ABCO,
,ANT1200621,53,1397,PILA,
,ANT1200625,52,1398,PIPO,
,ANT1200625,54,1399,PIPO,
,ANT1200672,48.5,1400,PIPO,
,ANT1200672,28.2,1401,PIPO,
,ANT1200672,36.7,1402,PIPO,
,ANT1200672,47,1403,PIPO,
,ANT1200674,66.6,1404,PILA,
,ANT1200674,76.3,1405,PILA,
,ANT1200728,35.5,1406,PIPO,
,ANT1201310,80,1407,PIPO,
,FRN1200014,18,1408,QUCH2,
,FRN1200014,19,1409,QUCH2,
,FRN1200014,25.3,1410,QUCH2,
,FRN1200014,14.8,1411,QUCH2,
,FRN1200016,39,1412,QUKE,
,FRN1200016,35,1413,QUKE,
,FRN1200037,31,1414,QUCH2,
,FRN1200037,34,1415,QUCH2,
,FRN1200037,46,1416,QUCH2,
,FRN1200037,34,1417,QUCH2,
,FRN1200037,37,1418,QUCH2,
,FRN1200037,38.7,1419,QUCH2,
,FRN1200037,25.5,1420,QUCH2,
,FRN1200037,30,1421,QUCH2,
,FRN1200038,64.7,1422,CADE27,
,ANT1201444,37,1423,PIPO,
,ANT1201444,39,1424,PIPO,
,ANT1201444,37,1425,PIPO,
,ANT1201446,17.5,1426,PICO,
,ANT1201446,20,1427,PICO,
,ANT1201585,24,1428,PIPO,
,ANT1201585,15,1429,PIPO,
,ANT1201585,12,1430,PIPO,
,ANT1201585,10,1431,PIPO,
,ANT1201585,23,1432,PIPO,
,ANT1201585,11,1433,PIPO,
,ANT1201587,41.5,1434,PIPO,
,ANT1201587,41,1435,PIPO,
,ANT1201773,29,1436,PIJE,
,ANT1201830,68,1437,PIJE,
,ANT1201838,14,1438,PIPO,
,ANT1201838,13,1439,PIPO,
,ANT1201838,13,1440,PIPO,
,ANT1201838,10,1441,PIPO,
,ANT1201838,10,1442,PIPO,
,ANT1201896,52.5,1443,PIPO,
,ANT1201896,30.5,1444,ABCO,
,ANT1202029,34,1445,ABCO,
,ANT1202035,44.5,1446,PIPO,
,ANT1202100,70,1447,CADE27,
,ANT1202100,59,1448,PIPO,
,ANT1202102,87,1449,PIPO,
,ANT1202179,19,1450,ABCO,
,ANT1202180,18.5,1451,PIPO,
,ANT1202180,10.2,1452,PIPO,
,ANT1202180,11.9,1453,ABCO,
,ANT1202180,18.5,1454,ABCO,
,ANT1202180,3.8,1455,PIPO,
,ANT1202218,40.5,1456,PIPO,
,ANT1202218,34.8,1457,PIPO,
,ANT1202220,42.4,1458,PIPO,
,ANT1202220,7.4,1459,PIPO,
,ANT1202226,78,1460,PILA,
,ANT1202292,13.9,1461,PSME,
,ANT1202292,15.7,1462,PSME,
,ANT1202292,10,1463,PSME,
,ANT1202292,5,1464,PSME,
,ANT1202292,24.5,1465,PSME,
,ANT1202292,17.5,1466,PSME,
,ANT1202292,6.7,1467,PSME,
,ANT1202292,36.5,1468,PILA,
,ANT1202293,23.4,1469,ABCO,
,ANT1200110,11,1470,PIJE,
,ANT1200110,13,1471,PIJE,
,ANT1200110,25.3,1472,PSME,
,ANT1200110,8.2,1473,PSME,
,ANT1200110,25,1474,PSME,
,ANT1200119,30,1475,PSME,
,ANT1200119,16,1476,PIJE,
,ANT1200119,13,1477,PIJE,
,ANT1200119,17,1478,PSME,
,ANT1200119,20,1479,PSME,
,ANT1200119,22,1480,PSME,
,ANT1200138,25.3,1481,PSME,
,ANT1200138,14.2,1482,PSME,
,ANT1200138,24,1483,PSME,
,ANT1200138,44,1484,PSME,
,ANT1200138,39.3,1485,PSME,
,ANT1200138,8.1,1486,PSME,
,ANT1200138,30,1487,PSME,
,ANT1200138,8,1488,PSME,
,ANT1200138,18,1489,PSME,
,ANT1200138,18,1490,PSME,
,ANT1200138,17,1491,PSME,
,ANT1200138,43,1492,PSME,
,ANT1200145,88,1493,PIJE,
,ANT1200145,29,1494,PSME,
,ANT1200145,34,1495,PSME,
,ANT1200145,24,1496,PSME,
,ANT1200145,95,1497,PSME,
,ANT1200145,10,1498,PSME,
,ANT1200145,27,1499,PSME,
,FRN1200007,46.1,1500,QUCH2,
,FRN1200007,80.3,1501,QUCH2,
,FRN1200007,36.2,1502,QUCH2,
,FRN1200025,74.5,1503,QUKE,
,FRN1200025,69.5,1504,QUKE,
,FRN1200027,96.4,1505,PIPO,
,FRN1200029,22.3,1506,QUCH2,
,FRN1200029,26.5,1507,QUCH2,
,FRN1200029,14,1508,QUCH2,
,FRN1200029,22.7,1509,QUCH2,
,FRN1200029,18.7,1510,QUCH2,
,FRN1200029,26.7,1511,QUCH2,
,FRN1200029,22,1512,QUCH2,
,FRN1200029,18.3,1513,QUCH2,
,FRN1200029,11.5,1514,QUCH2,
,FRN1200029,12,1515,QUCH2,
,FRN1200137,90.5,1516,CADE27,
,FRN1200143,128,1517,PIPO,
,FRN1200226,30.5,1518,QUCH2,
,FRN1200230,32,1519,QUKE,
,FRN1200232,36,1520,PIPO,
,FRN1200323,28.5,1521,ABCO,
,FRN1200323,27,1522,ABCO,
,FRN1200323,24,1523,ABCO,
,FRN1200323,15,1524,ABCO,
,FRN1200323,15.5,1525,ABCO,
,FRN1200323,10.5,1526,ABCO,
,FRN1200323,22,1527,ABCO,
,FRN1200323,21,1528,ABCO,
,FRN1200323,45,1529,ABCO,
,FRN1200325,38,1530,PILA,
,FRN1200325,61,1531,ABCO,
,FRN1200325,60,1532,ABCO,
,FRN1200395,75.5,1533,ABCO,
,FRN1200397,101.5,1534,ABCO,
,FRN1200397,56,1535,ABCO,
,FRN1200397,42,1536,ABCO,
,FRN1200397,59.5,1537,ABCO,
,BUT1200113,28.3,1538,QUKE,
,BUT1200113,36,1539,QUKE,
,BUT1200113,38.2,1540,QUKE,
,BUT1200113,32,1541,QUKE,
,BUT1200113,118,1542,QUKE,
,BUT1200117,78,1543,PIJE,
,BUT1200117,18,1544,ABCO,
,BUT1200127,76.3,1545,PIJE,
,BUT1200142,17,1546,QUCH2,
,BUT1200142,15.3,1547,QUCH2,
,BUT1200142,11.4,1548,QUCH2,
,BUT1200142,6.7,1549,QUCH2,
,BUT1200142,24,1550,PIJE,
,BUT1200142,50,1551,PIJE,
,BUT1200143,25,1552,PIJE,
,BUT1200143,42.3,1553,PIJE,
,BUT1200143,26.8,1554,PIJE,
,BUT1200143,29.2,1555,PIJE,
,BUT1200143,15.1,1556,CEBE3,
,BUT1200143,13,1557,CEBE3,
,BUT1200144,21,1558,PIMO3,
,BUT1200144,14,1559,PIMO3,
,BUT1200144,10,1560,PIMO3,
,BUT1200144,25,1561,PIMO3,
,BUT1200145,19.4,1562,PIJE,
,BUT1200145,14.3,1563,ABCO,
,BUT1200145,37.4,1564,PIJE,
,BUT1200146,55,1565,ABCO,
,BUT1200146,19,1566,JUCA7,
,BUT1200146,15,1568,JUCA7,
,BUT1200146,9,1569,CEBE3,
,BUT1200146,33,1570,PIJE,
,BUT1200146,18,1571,CEBE3,
,BUT1200057,14,1572,ABCO,
,BUT1200057,27.3,1573,ABCO,
,BUT1200061,87.1,1574,PIJE,
,BUT1200074,48.2,1575,ABCO,
,BUT1200087,110,1576,PIJE,
,BUT1200092,50,1577,QUKE,
,BUT1200092,23.7,1578,QUKE,
,BUT1200092,32.1,1579,QUKE,
,BUT1200100,43.4,1580,PIJE,
,BUT1200102,25,1581,QUKE,
,BUT1200102,23,1582,QUKE,
,BUT1200102,34,1583,PIJE,
,BUT1200112,35,1584,PIJE,
,BUT1200112,54,1585,PIJE,
,BUT1200111,39.2,1586,QUKE,
,BUT1200111,33,1587,QUKE,
,BUT1200114,25,1588,PIJE,
,BUT1200114,31,1589,PIJE,
,BUT1200114,36,1590,PIJE,
,BUT1200114,18,1591,PIJE,
,BUT1200114,19,1592,PIJE,
,BUT1200114,17,1593,PIJE,
,BUT1200118,65.7,1594,PIJE,
,BUT1200118,31.9,1595,PIJE,
,BUT1200141,48,1598,ABCO,
,BUT1200141,47,1599,ABCO,
,SLD1200027,23.5,1600,QUKE,
,SLD1200027,20.2,1601,QUKE,
,SLD1200035,26.8,1602,ABCO,
,SLD1200046,37.5,1603,QUKE,
,SLD1200047,36.8,1604,QUKE,
,SLD1200048,8.9,1605,PIJE,
,SLD1200048,10.4,1606,QUKE,
,SLD1200048,9.6,1607,QUKE,
,SLD1200061,34,1608,PIJE,
,SLD1200061,25,1609,PIJE,
,SLD1200061,36,1610,QUKE,
,SLD1200067,27,1611,PIJE,
,SLD1200068,22.3,1612,ABCO,
,SLD1200068,31,1613,QUKE,
,SLD1200069,55.7,1614,PILA,
,SLD1200069,73.3,1615,PIJE,
,SLD1200069,67.4,1616,PILA,
,SLD1200078,24,1617,QUKE,
,SLD1200078,20,1618,QUKE,
,SLD1200081,19,1619,PICO,
,SLD1200081,20.6,1620,QUKE,
,SLD1200081,11.7,1621,ABCO,
,SLD1200081,10.7,1622,ABCO,
,SLD1200081,9.5,1623,ABCO,
,SLD1200081,8.6,1624,ABCO,
,SLD1200081,28.2,1625,ABCO,
,SLD1200081,8.1,1626,ABCO,
,SLD1200111,23,1627,QUCH2,
,SLD1200111,23.5,1628,PICO,
,SLD1200111,23.6,1629,PICO,
,SLD1200117,25.3,1630,QUCH2,
,SLD1200118,23,1631,QUKE,
,SLD1200118,21.4,1632,QUKE,
,SLD1200118,21.9,1633,QUKE,
,SLD1200118,19.3,1634,QUCH2,
,SLD1200118,21,1635,QUCH2,
,SLD1200118,18,1636,QUCH2,
,SLD1200118,15,1637,QUCH2,
,SLD1200119,37,1638,QUKE,
,SLD1200123,18.1,1639,QUKE,
,SLD1200123,15.7,1640,QUKE,
,SLD1200123,21,1641,QUKE,
,SLD1200124,90,1642,QUCH2,
,SLD1200124,99,1643,QUCH2,
,SLD1200132,97,1644,CADE27,
,SLD1200149,15.8,1645,PICO,
,SLD1200149,8.5,1646,QUCH2,
,SLD1200149,13.1,1647,PICO,
,SLD1200151,72.9,1648,PIPO,
,SLD1200270,10.7,1649,QUCH2,
,SLD1200270,9.3,1650,QUCH2,
,SLD1200270,8.4,1651,QUCH2,
,SLD1200271,16,1652,PILA,
,SLD1200271,26.2,1653,PILA,
,SLD1200272,21.1,1654,QUCH2,
,SLD1200272,12.2,1655,QUCH2,
,SLD1200272,11,1656,QUCH2,
,SLD1200272,14.7,1657,QUCH2,
,SLD1200272,9.2,1658,QUCH2,
,SLD1200272,9,1659,QUCH2,
,SLD1200272,14.5,1660,QUKE,
,SLD1200272,15.9,1661,QUKE,
,SLD1200288,35,1663,QUKE,
,SLD1200288,12,1664,QUCH2,
,SLD1200288,12.3,1665,QUCH2,
,SLD1200288,25.8,1666,QUKE,
,SLD1200288,23.2,1667,QUKE,
,SLD1200288,24.9,1668,ABCO,
,SLD1200401,37,1669,PICO,
,SLD1200401,14,1670,PICO,
,SLD1200403,32,1671,QUCH2,
,SLD1200403,17.3,1672,QUKE,
,SLD1200403,19.5,1673,QUKE,
,SLD1200416,19,1675,QUKE,
,SLD1200416,48,1676,QUKE,
,ZSM1200001,28,1677,PSMA,
,ZSM1200001,21.5,1678,PSMA,
,ZSM1200002,19,1679,PSMA,
,ZSM1200002,28,1680,PSMA,
,ZSM1200004,30,1681,PSMA,
,ZSM1200005,34.5,1682,PSMA,
,ZSM1200007,48.5,1683,PSMA,
,ZSM1200007,15.5,1684,PSMA,
,ZSM1200008,72,1685,PSMA,
,ZSM1200008,58,1686,PSMA,
,ZSM1200009,19,1687,JUCA7,
,ZSM1200009,25,1688,PSMA,
,ZSM1200009,44.5,1689,PSMA,
,ZSM1200010,67,1690,PSMA,
,ZSM1200011,65.5,1691,PSMA,
,ZSM1200012,19.5,1692,PSMA,
,ZSM1200012,32,1693,PSMA,
,ZSM1200012,25,1694,PSMA,
,ZSM1200012,36,1695,PSMA,
,ZSM1200014,72.5,1696,PSMA,
,ZSM1200015,91,1697,PSMA,
,ZSM1200015,55,1698,PSMA,
,ZSM1200016,23.5,1699,PSMA,
,ZSM1200016,15.5,1700,PSMA,
,ZSM1200017,31,1701,QUCH2,
,ZSM1200017,17,1702,QUCH2,
,ZSM1200017,22,1703,QUCH2,
,ZSM1200017,19.5,1704,QUCH2,
,ZSM1200017,8.5,1705,QUCH2,
,ZSM1200017,11,1706,QUCH2,
,ZSM1200017,18,1707,QUCH2,
,ZSM1200017,13,1708,QUCH2,
,ZSM1200017,17,1709,QUCH2,
,ZSM1200017,17,1710,QUCH2,
,ZSM1200017,25,1711,QUCH2,
,ZSM1200018,64.2,1712,QUWI,
,ZSM1200019,74.4,1713,PSMA,
