"OldPLOTID","Regen_Plot","DBH","ID","Species","comments"
,"BAG1868",39.000000000,3708,"QUCH2",
,"BAG1868",8.400000000,3709,"QUKE",
,"BAG1868",8.800000000,3710,"QUKE",
,"BAG1868",41.600000000,3711,"QUCH2",
,"BAG1870",80.900000000,3712,"PSME",
,"BAG1870",15.700000000,3713,"PSME",
,"BAG1870",9.500000000,3714,"PSME",
,"BAG1851",62.800000000,3715,"PSME",
,"BAG1838",8.800000000,3716,"CONU",
,"BAG1838",5.500000000,3717,"PSME",
,"BAG1838",5.400000000,3718,"PSME",
,"BAG1838",7.500000000,3719,"ABCO",
,"BAG1829",21.200000000,3720,"PSME",
,"BAG1829",5.900000000,3721,"QUKE",
,"BAG1829",88.000000000,3722,"PSME",
,"BAG1829",82.000000000,3723,"PSME",
,"BAG1814",52.500000000,3724,"PSME",
,"BAG1784",52.100000000,3725,"PSME",
,"BAG1784",23.900000000,3726,"PSME",
,"CHI2428",57.000000000,3727,"PIPO",
