"ID","Regen_Plot","Fire","Date","Observers","Year of Fire","Photos","Datum","Longitude","Latitude","aspect","slope","parent1","parent2","BARE","ROCK","VEG (BASAL '10)","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY VEG","TREE_live only","BAF","BA Total1","BA Live1","BA Dead1","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2-15","fire_killed_trees_15-30","fire_killed_trees_30-45","fire_killed_trees_45-60","fire_killed_trees_60+","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","seed_tree_distance_general"
3198,"BAG1723",,9/3/2016 0:00:00,"JB CC",,"B0734",,121.976270000,41.066350000,,,"SHALE?",,,0.000000000,,,,10.000000000,13.000000000,7.000000000,15.000000000,20.000000000,,15.000000000,,0.000000000,,,,,,,6,,"COVER BY CC",20.000000000,50.000000000,35.000000000,10,0,,0,"4","4","4","PSME","PIJE",,,,,,,"CEIN3",,"New","Control",,150,"CC",9/30/2016 0:00:00,
3199,"BAG1747",,9/3/2016 0:00:00,"JB CC",,"B0736",,121.973880000,41.068220000,,,"SHALE?",,,0.000000000,,,,5.000000000,3.000000000,2.000000000,30.000000000,75.000000000,,70.000000000,,0.000000000,,,,,,,19,,"COVER BY CC",5.000000000,45.000000000,105.000000000,10,0,,0,"4","3","4","PSME",,,,,,,,"ROWO",,"New","Control",,48,"CC",9/30/2016 0:00:00,
3200,"PEA0207",,8/8/2016 0:00:00,"DS JB",,"B0538",,120.388040000,40.040280000,,,"VOLCANIC",,,0.500000000,,,,35.000000000,5.000000000,0.500000000,0.000000000,25.000000000,,25.000000000,,0.000000000,,,,,,,5,,,5.000000000,40.000000000,25.000000000,20,0,,0,"4",,"4","ABCO",,,,,,,,"SYMO",,"New","Control",,74,"CC",9/30/2016 0:00:00,
3201,"PEA0210",,8/8/2016 0:00:00,"DS JB",,"B0537",,120.385730000,40.040260000,,,"VOLCANIC",,,30.000000000,,,,8.000000000,3.000000000,7.000000000,0.000000000,7.000000000,,7.000000000,,0.000000000,,,,,,,6,,,10.000000000,18.000000000,7.000000000,20,0,,0,"4",,"4","PIJE",,,,,,,,"PUTR2",,"New","Control",,50,"CC",9/30/2016 0:00:00,
3202,"PEA0216",,8/8/2016 0:00:00,"DS JB",,"B0536",,120.383320000,40.040280000,,,"VOLCANIC",,,5.000000000,,,,7.000000000,10.000000000,20.000000000,0.000000000,30.000000000,,30.000000000,,0.000000000,,,,,,,7,,,30.000000000,37.000000000,30.000000000,20,0,,0,"2",,"6","PIJE","JUOC",,,,,,,"ARTR2",,"New","Control",,75,"CC",9/30/2016 0:00:00,
3203,"PEA0218",,8/8/2016 0:00:00,"DS JB",,"B0535",,120.380970000,40.040350000,,,"VOLCANIC",,,10.000000000,,,,22.000000000,0.500000000,3.000000000,0.000000000,3.000000000,,3.000000000,,0.000000000,,,,,,,8,,,3.000000000,25.000000000,3.000000000,5,0,,0,"4",,"8","PIJE",,,,,,,,"CELE",,"New","Control",,180,"CC",9/30/2016 0:00:00,
3204,"PEA0219",,8/8/2016 0:00:00,"DS JB",,"B0533",,120.381000000,40.038500000,,,"VOLCANIC",,,35.000000000,,,,10.000000000,5.000000000,10.000000000,0.000000000,0.000000000,,0.000000000,,0.000000000,,,,,,,3,,,15.000000000,25.000000000,0.000000000,20,0,,0,"12",,"12","PIJE",,,,,,,,"ARTR2",,"New","Control",,30,"CC",9/30/2016 0:00:00,
3205,"PEA0217",,8/8/2016 0:00:00,"DS JB",,"B0532",,120.383280000,40.038570000,,,"GRANITE?",,,2.000000000,,,,40.000000000,15.000000000,5.000000000,0.000000000,5.000000000,,5.000000000,,0.000000000,,,,,,,3,,,20.000000000,60.000000000,5.000000000,20,0,,0,"4",,"4","PIJE",,,,,,,,"ARTR2",,"New","Control",,54,"CC",9/30/2016 0:00:00,
3206,"PEA0211",,8/8/2016 0:00:00,"DS JB",,"B0531",,120.385670000,40.038450000,,,"GRANITE?",,,0.500000000,,,,3.000000000,2.000000000,8.000000000,0.000000000,65.000000000,,63.000000000,,0.000000000,,,,,,,7,,,10.000000000,13.000000000,65.000000000,20,0,,0,"2",,"8","PIPO","ABCO",,,,,,,"ARTR2",,"New","Control",,57,"CC",9/30/2016 0:00:00,
3207,"PEA0201",,8/8/2016 0:00:00,"DS JB",,"B0527",,120.388010000,40.038500000,,,"GRANITE?",,,25.000000000,,,,10.000000000,12.000000000,3.000000000,0.000000000,15.000000000,,15.000000000,,0.000000000,,,,,,,6,,"CAMERA B 528-530 FOR SHRUB CONFIRMATION",15.000000000,25.000000000,15.000000000,5,0,,0,"3",,"13","PIJE",,,,,,,,"SYMO?",,"New","Control",,93,"CC",9/30/2016 0:00:00,
3208,"PEA0186",,8/8/2016 0:00:00,"DS JB",,"B0526",,120.390340000,40.038510000,,,"GRANITE?",,,0.500000000,,,,35.000000000,45.000000000,5.000000000,0.000000000,5.000000000,,5.000000000,,0.000000000,,,,,,,7,,,50.000000000,85.000000000,5.000000000,20,0,,0,"4",,"12","PIJE",,,,,,,,"ARPA6",,"New","Control",,145,"CC",9/30/2016 0:00:00,
3209,"PEA0169",,8/9/2016 0:00:00,"DS JB",,"B0559",,120.392650000,40.029480000,,,"VOLCANIC",,,15.000000000,,,,15.000000000,20.000000000,0.500000000,0.000000000,3.000000000,,3.000000000,,1.000000000,,,,,,,6,,,20.000000000,35.000000000,3.000000000,10,0,,0,"4",,"9","ABCO",,,,,,,,"SYMO",,"New","High sev",,80,"CC",9/30/2016 0:00:00,
3210,"PEA0181",,8/9/2016 0:00:00,"DS JB",,"B0558",,120.390300000,40.029460000,,,"VOLCANIC?",,,5.000000000,,,,2.000000000,5.000000000,18.000000000,0.000000000,30.000000000,,30.000000000,,2.000000000,,,,,,,6,,,23.000000000,25.000000000,30.000000000,20,0,,0,"3",,"11","ABCO","PIJE",,2,2,,,,"SYMO",,"New","High sev",,45,"CC",9/30/2016 0:00:00,
3211,"PEA0200",,8/9/2016 0:00:00,"DS JB",,"B0557",,120.387940000,40.029310000,,,"VOLCANIC",,,20.000000000,,,,30.000000000,0.500000000,30.000000000,0.000000000,0.000000000,,0.000000000,,3.000000000,,,,,,,0,,,30.000000000,60.000000000,0.000000000,5,0,,0,"16",,"19","ABCO",,,1,2,2,,,"SYMO",,"New","High sev",,131,"CC",9/30/2016 0:00:00,
3212,"PEA0176",,8/9/2016 0:00:00,"DS JB",,"B0556",,120.392650000,40.027680000,,,"VOLCANIC",,,20.000000000,,,,50.000000000,0.500000000,30.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,30.000000000,80.000000000,0.000000000,5,0,,0,">200",,">200","PIJE",,,,1,2,,,"CEVE",,"New","High sev",,75,"CC",9/30/2016 0:00:00,
3213,"PEA0192",,8/9/2016 0:00:00,"DS JB",,"B0554",,120.390450000,40.025930000,,,"VOLCANIC",,,5.000000000,,,,75.000000000,0.500000000,15.000000000,0.000000000,0.000000000,,0.000000000,,3.000000000,,,,,,,2,,"MOVED 20 M TO AVOID DRAINAGE",15.000000000,90.000000000,0.000000000,5,0,,0,"13",,"22","PIJE",,,1,,,,,"PREM",,"New","High sev",,155,"CC",9/30/2016 0:00:00,
3214,"PEA0177",,8/9/2016 0:00:00,"DS JB",,"B0551",,120.392740000,40.025970000,,,"VOLCANIC",,,55.000000000,,,,25.000000000,0.500000000,20.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,20.000000000,45.000000000,0.000000000,5,0,,0,">200",,">200",,,,,,,,,"PREM",,"New","High sev",,91,"CC",9/30/2016 0:00:00,
3215,"PEA0167",,8/9/2016 0:00:00,"DS JB",,"B0550",,120.394970000,40.027730000,,,"VOLCANIC",,,10.000000000,,,,5.000000000,0.500000000,90.000000000,0.000000000,0.000000000,,0.000000000,,4.000000000,,,,,,,0,,,90.000000000,95.000000000,0.000000000,5,0,,0,"70",,"70","PIJE",,,,,,,,"SYRO",,"New","High sev",,65,"CC",9/30/2016 0:00:00,
3216,"PEA0124",,8/9/2016 0:00:00,"DS JB",,"B0548",,120.399700000,40.027660000,,,"VOLCANIC SHALE?",,,10.000000000,,,,5.000000000,0.000000000,85.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,"SYRO? CAMERA B 0549",85.000000000,90.000000000,0.000000000,5,0,,0,"102",,"102","PIJE",,,1,,,,,"SYRO?",,"New","High sev",,70,"CC",9/30/2016 0:00:00,
3217,"PEA0125",,8/9/2016 0:00:00,"DS JB",,"B0545",,120.399670000,40.029420000,,,"VOLCANIC SHALE?",,,10.000000000,,,,55.000000000,0.000000000,15.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,"ROCK SAMPLE W/ PLOT NUMBER ON IT",15.000000000,70.000000000,0.000000000,5,0,,0,"160",,"210","PIJE",,,1,,1,,1,"CEVE",,"New","High sev",,,"CC",9/30/2016 0:00:00,
3218,"PEA0141",,8/9/2016 0:00:00,"DS JB",,"B0543",,120.397220000,40.029610000,,,"VOLCANIC",,,5.000000000,,,,75.000000000,8.000000000,2.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,"PREM? PHOTO CAMERA B 0544",10.000000000,85.000000000,0.000000000,5,0,,0,"202",,"202","PIJE",,,1,2,,,,"PREM?",,"New","High sev",,190,"CC",9/30/2016 0:00:00,
3219,"PEA0174",,8/9/2016 0:00:00,"DS, JB",,"B0542",,120.392650000,40.033080000,,,"VOLCANIC",,,0.500000000,,,,15.000000000,5.000000000,5.000000000,0.000000000,50.000000000,,50.000000000,,1.000000000,,,,,,,5,,,10.000000000,25.000000000,50.000000000,20,0,,0,"3",,"23","PIJE",,,1,,,,,"ARPA6",,"New","High sev",,55,"CC",9/30/2016 0:00:00,
3220,"PEA0163",,8/9/2016 0:00:00,"DS JB",,"B0541",,120.395000000,40.033040000,,,"VOLCANIC",,,5.000000000,,,,65.000000000,5.000000000,5.000000000,0.000000000,0.000000000,,0.000000000,,3.000000000,,,,,,,0,,,10.000000000,75.000000000,0.000000000,5,0,,0,"18",,"18","PIJE",,,6,1,,,,"CEVE",,"New","High sev",,70,"CC",9/30/2016 0:00:00,
3221,"PEA0149",,8/9/2016 0:00:00,"DS JB",,"B0539",,120.397350000,40.033040000,,,"VOLCANIC",,,10.000000000,,,,30.000000000,5.000000000,15.000000000,0.000000000,5.000000000,,5.000000000,,1.000000000,,,,,,,5,,,20.000000000,50.000000000,5.000000000,20,0,,0,"5",,"19","PIJE",,,,,,,,"CEPR",,"New","High sev",,7,"CC",9/30/2016 0:00:00,
3222,"PEA0154",,8/11/2016 0:00:00,"DS JB",,"B0580",,120.395060000,40.038430000,,,"VOLCANIC?",,,0.500000000,,,,90.000000000,0.500000000,0.000000000,0.000000000,20.000000000,,20.000000000,,0.000000000,,,,,,,4,,,0.500000000,90.000000000,20.000000000,10,0,,0,"2",,"21","PIJE","ABCO",,,,,,,"ARTR2",,"New","Control",,49,"CC",9/30/2016 0:00:00,
3223,"PEA0164",,8/11/2016 0:00:00,"DS JB",,"B0582",,120.395070000,40.042080000,,,"VOLCANIC",,,0.500000000,,,,60.000000000,0.500000000,0.000000000,0.000000000,50.000000000,,50.000000000,,0.000000000,,,,,,,6,,,0.500000000,60.000000000,50.000000000,20,0,,0,"1",,"2","PIJE",,,,,,,,"SYMO",,"New","Control",,169,"CC",9/30/2016 0:00:00,
3224,"PEA0101",,8/10/2016 0:00:00,"DS JB",,"B0561",,120.404360000,40.031230000,,,"VOLCANIC",,,10.000000000,,,,25.000000000,10.000000000,35.000000000,0.000000000,0.000000000,,0.000000000,,1.000000000,,,,,,,7,,,45.000000000,70.000000000,0.000000000,20,0,,0,"4",,"17","PIJE",,,,1,1,,,"SYMO",,"New","High sev",,77,"CC",9/30/2016 0:00:00,
3225,"PEA0105",,8/10/2016 0:00:00,"DS JB",,"B0560",,120.404370000,40.033040000,,,"VOLCANIC",,,5.000000000,,,,30.000000000,3.000000000,12.000000000,0.000000000,10.000000000,,10.000000000,,0.000000000,,,,,,,9,,,15.000000000,45.000000000,10.000000000,10,0,,0,"2",,"7","ABCO",,,,,,,,"CEVE",,"New","Control",,70,"CC",9/30/2016 0:00:00,
3226,"PEA0121",,8/10/2016 0:00:00,"DS JB",,"B0563",,120.402020000,40.029420000,,,"VOLCANIC SHALE?",,,40.000000000,,,,50.000000000,0.500000000,35.000000000,0.000000000,0.000000000,,10.000000000,,5.000000000,,,,,,,0,,,35.000000000,85.000000000,0.000000000,5,0,,0,"70",,"80","PIJE",,,1,1,,1,1,"CEVE",,"New","High sev",,60,"CC",9/30/2016 0:00:00,
3227,"PEA0107",,8/10/2016 0:00:00,"DS JB",,"B0564",,120.404370000,40.027630000,,,"VOLCANIC?",,,90.000000000,,,,2.000000000,0.500000000,0.500000000,0.000000000,0.000000000,,0.000000000,,4.000000000,,,,,,,0,,"VERY ROCKY OUTCROPPING",0.500000000,4.000000000,0.000000000,5,0,,0,">200",,">200",,,,,,,,,"CEVE",,"New","High sev",,37,"CC",9/30/2016 0:00:00,
3228,"PEA0079",,8/10/2016 0:00:00,"DS JB",,"B0565",,120.406650000,40.027680000,,,"VOLCANIC",,,5.000000000,,,,30.000000000,10.000000000,25.000000000,0.000000000,0.000000000,,0.000000000,,3.000000000,,,,,,,2,,,35.000000000,65.000000000,0.000000000,5,0,,0,"12",,"32","PIJE",,,2,,,,,"CEPR",,"New","High sev",,6,"CC",9/30/2016 0:00:00,
3229,"PEA0086",,8/10/2016 0:00:00,"DS JB",,"B0566",,120.406690000,40.029390000,,,"VOLCANIC",,,10.000000000,,,,10.000000000,15.000000000,15.000000000,0.000000000,0.000000000,,0.000000000,,2.000000000,,,,,,,7,,,30.000000000,40.000000000,0.000000000,10,0,,0,"6",,"6","ABCO","PIJE",,1,1,,,,"SYMO",,"New","High sev",,50,"CC",9/30/2016 0:00:00,
3230,"PEA0071",,8/10/2016 0:00:00,"DS JB",,"B0567",,120.409070000,40.029330000,,,"VOLCANIC",,,0.500000000,,,,10.000000000,5.000000000,0.000000000,0.000000000,85.000000000,,85.000000000,,0.000000000,,,,,,,17,,,5.000000000,15.000000000,85.000000000,10,0,,0,"1",,"3","PIJE",,,,,,,,"SPDE",,"New","Control",,26,"CC",9/30/2016 0:00:00,
3231,"PEA0061",,8/10/2016 0:00:00,"DS JB",,"B0568",,120.411390000,40.029380000,,,"VOLCANIC",,,0.500000000,,,,5.000000000,0.500000000,0.000000000,0.000000000,80.000000000,,80.000000000,,0.000000000,,,,,,,6,,,0.500000000,5.000000000,80.000000000,20,0,,0,"1",,"1","ABCO",,,,,,,,"SYMO",,"New","Control",,63,"CC",9/30/2016 0:00:00,
3233,"PEA0045",,8/10/2016 0:00:00,"DS JB",,"B0569",,120.413850000,40.029430000,,,"VOLCANIC",,,5.000000000,,,,35.000000000,5.000000000,0.000000000,0.000000000,50.000000000,,50.000000000,,0.000000000,,,,,,,8,,,5.000000000,40.000000000,50.000000000,10,0,,0,"2",,"5","ABCO",,,,,,,,"RIRO",,"New","Control",,140,"CC",9/30/2016 0:00:00,
3234,"PEA0043",,8/10/2016 0:00:00,"DS JB",,"B0570",,120.413750000,40.031220000,,,"VOLCANIC",,,0.500000000,,,,9.000000000,1.000000000,0.000000000,0.000000000,20.000000000,,20.000000000,,0.000000000,,,,,,,10,,"#SURVIVING_INCOMPLETE",1.000000000,10.000000000,20.000000000,10,0,,0,"9",,"10","ABCO","PIJE",,,,,,,"ARPA6",,"New","Control",,130,"CC",9/30/2016 0:00:00,
3235,"PEA0072",,8/10/2016 0:00:00,"DS JB",,"B0572",,120.409060000,40.031190000,,,"VOLCANIC",,,20.000000000,,,,,0.500000000,0.500000000,0.000000000,0.000000000,,0.000000000,,0.000000000,,,,,,,6,,"EXTREMELY SPARSE AND LOTS OF BARE GROUND/ROCKY",0.500000000,15.000000000,0.000000000,5,0,,0,"6",,"17","PIJE","ABCO",,,,,,,"ARTR2",,"New","Control",,65,"CC",9/30/2016 0:00:00,
3236,"PEA0048",,8/10/2016 0:00:00,"DS JB",,"B0571",,120.411430000,40.031190000,,,"VOLCANIC",,,5.000000000,,,,25.000000000,15.000000000,0.500000000,0.000000000,50.000000000,,50.000000000,,0.000000000,,,,,,,6,,,15.000000000,40.000000000,50.000000000,20,0,,0,"2",,"3","ABCO",,,,,,,,"SYMO",,"New","Control",,110,"CC",9/30/2016 0:00:00,
3237,"PEA0082",,8/10/2016 0:00:00,"DS JB",,"B0573",,120.406710000,40.031250000,,,"VOLCANIC",,,0.500000000,,,,55.000000000,5.000000000,0.500000000,0.000000000,0.000000000,,0.000000000,,0.000000000,,,,,,,6,,,5.000000000,70.000000000,0.000000000,10,0,,0,"5",,"5","PIJE","ABCO",,,,,,,"CEPR",,"New","Control",,2,"CC",9/30/2016 0:00:00,
3238,"PEA0074",,8/10/2016 0:00:00,"DS JB",,"B0574",,120.409100000,40.032970000,,,"VOLCANIC?",,,0.500000000,,,,10.000000000,5.000000000,0.500000000,0.000000000,30.000000000,,30.000000000,,0.000000000,,,,,,,6,,,5.000000000,15.000000000,30.000000000,20,0,,0,"2",,"5","PIJE","ABCO",,,,,,,"SYMO",,"New","Control",,91,"CC",9/30/2016 0:00:00,
3239,"PEA0046",,8/10/2016 0:00:00,"DS JB",,"B0575",,120.411460000,40.032990000,,,"VOLCANIC?",,,20.000000000,,,,10.000000000,0.500000000,0.500000000,0.000000000,0.000000000,,0.000000000,,0.000000000,,,,,,,5,,,0.500000000,22.000000000,0.000000000,10,0,,0,"9",,"12","PIJE","ABCO",,,,,,,"SYMO",,"New","Control",,117,"CC",9/30/2016 0:00:00,
3240,"PEA0016",,8/10/2016 0:00:00,"DS JB",,"B0576",,120.418290000,40.013150000,,,"VOLCANIC?",,,0.500000000,,,,40.000000000,0.500000000,0.500000000,0.000000000,20.000000000,,20.000000000,,0.000000000,,,,,,,4,,,0.500000000,40.000000000,20.000000000,10,0,,0,"2",,"19","PIJE",,,,,,,,"ARTR2",,"New","Control",,65,"CC",9/30/2016 0:00:00,
3241,"PEA0146",,8/11/2016 0:00:00,"DS JB",,"B0583",,120.397420000,40.042010000,,,"VOLCANIC",,,0.500000000,,,,10.000000000,0.500000000,0.000000000,0.000000000,70.000000000,,70.000000000,,0.000000000,,,,,,,13,,,0.500000000,10.000000000,70.000000000,20,0,,0,"0",,"4","PIJE","JUOC",,,,,,,"ARPA6",,"New","Control",,110,"CC",9/30/2016 0:00:00,
3242,"PEA0209",,8/11/2016 0:00:00,"DS JB",,"B0579",,120.335390000,40.033100000,,,"VOLCANIC?",,,0.500000000,,,,65.000000000,0.500000000,0.000000000,0.000000000,25.000000000,,25.000000000,,1.000000000,,,,,,,6,,"MOVED 22 M OVER- COULD NOT TRAVERSE MANZANITA #LOCATION_INCORRECT",0.500000000,65.000000000,25.000000000,10,0,,0,"1",,"43","PIJE","ABCO",,7,,,,,"ARPA6",,"New","High sev",,72,"CC",9/30/2016 0:00:00,
3243,"PEA0032",,8/10/2016 0:00:00,"DS JB",,"B0578",,120.413640000,40.011380000,,,"VOLCANIC",,,0.500000000,,,,1.000000000,0.500000000,0.500000000,0.000000000,85.000000000,,85.000000000,,0.000000000,,,,,,,9,,,0.500000000,3.000000000,85.000000000,20,0,,0,"1",,"3","PIJE","JUOC",,,,,,,"PUTR2",,"New","Control",,54,"CC",9/30/2016 0:00:00,
3244,"PEA0030",,8/10/2016 0:00:00,"DS JB",,"B0577",,120.415080000,40.013210000,,,"VOLCANIC?",,,1.000000000,,,,40.000000000,0.500000000,1.000000000,0.000000000,20.000000000,,20.000000000,,0.000000000,,,,,,,11,,,1.000000000,40.000000000,20.000000000,5,0,,0,"4",,"21","PIJE","JUOC",,,,,,,"ARTR2","PUTR2","New","Control",,75,"CC",9/30/2016 0:00:00,
3245,"PIT0211",,7/8/2016 0:00:00,"DS JB IA GS",,"A0368",,121.459320000,39.854010000,,,"GRANITE",,,10.000000000,,,,0.000000000,0.500000000,0.000000000,3.000000000,95.000000000,,95.000000000,,0.000000000,,,,,,,13,,"LIVE TREE COUNT STARTED AT SOUTH END, WENT CLOCKWISE",0.500000000,0.500000000,95.000000000,20,0,,0,"6","2","3","QUCH2",,,,,,,,,,"New","Control",,,"CC",10/24/2016 0:00:00,
3246,"PIT0188",,7/8/2016 0:00:00,"JB DS",,"A0366",,121.465470000,39.863020000,,,"GRANITE",,,25.000000000,,,,15.000000000,0.500000000,0.500000000,,,,0.000000000,,4.000000000,,,,,,,0,,"NOT SURE IF SEEDLINGS WERE SEEDED OR PLANTED #REGEN_INCOMPLETE UNCERTAINTY WITH WHETHER IT WAS PLANTED OR SEEDED, ALSO MISSING AN UNDETERMINED AGE CLASS",0.500000000,50.000000000,0.000000000,5,0,,0,"23",,"52","PIPO",,,1,1,1,0,0,"ARPA6",,"Revisit","High sev","Y",64,"CC",10/24/2016 0:00:00,
3248,"PIT0157",,7/7/2016 0:00:00,"JB DS",,"A0365",,121.478330000,39.870010000,,,"GRANITE",,,0.500000000,,,,7.000000000,0.500000000,0.000000000,0.000000000,75.000000000,,75.000000000,,0.000000000,,,,,,,10,,,0.500000000,7.000000000,75.000000000,20,0,,0,"0","10","2","PIPO","PILA",,,,,,,"CEPO",,"New","Control",,,"CC",10/24/2016 0:00:00,
3249,"PIT0161",,7/7/2016 0:00:00,"DS JB",,"A0362",,121.478270000,39.866380000,,,"GRANITE",,,0.500000000,,,,0.000000000,0.500000000,0.000000000,70.000000000,60.000000000,,95.000000000,,0.000000000,,,,,,,7,,"NUTMEG PHOTOS: 357, 360, 361",0.500000000,0.500000000,95.000000000,20,0,,0,"3","1","1","CONU","TOCA","PSME",,,,,,,,"New","Control",,,"CC",10/24/2016 0:00:00,
3250,"PIT0160",,7/7/2016 0:00:00,"JB DY",,"A0356",,121.478280000,39.864530000,,,"GRANITE",,,0.500000000,,,,0.000000000,0.500000000,0.000000000,85.000000000,70.000000000,,70.000000000,,0.000000000,,,,,,,16,,,0.500000000,100.000000000,70.000000000,20,0,,0,"2","1","6","ABCO",,,,,,,,,,"New","Control",,,"CC",10/24/2016 0:00:00,
3251,"PIT0207",,7/7/2016 0:00:00,"GS IA JB DS",,"B0477",,121.460110000,39.830650000,,,"GRANITE",,,0.500000000,,,,3.000000000,0.500000000,0.500000000,0.000000000,2.000000000,,30.000000000,,1.000000000,,,,,,,7,,,0.500000000,2.000000000,2.000000000,10,0,,0,"14","2","14","PIPO","PILA",,2,1,,,,"UNKNOWN?",,"Revisit","High sev","N",,"CC",10/24/2016 0:00:00,
3252,"PIT0187",,7/8/2016 0:00:00,"GS JA",,"B0482",,121.465620000,39.868440000,,,"GRANITE",,,10.000000000,,,,25.000000000,40.000000000,15.000000000,0.000000000,0.000000000,,0.000000000,,2.000000000,,,,,,,0,,"COULDN'T FIND BASAL AREA EVEN WITH BAF 5",55.000000000,75.000000000,0.000000000,5,0,,0,"23","11","23","PIJE","ABCO",,1,1,1,,,"ARPA6",,"Revisit","High sev","Y",120,"CC",10/24/2016 0:00:00,
3253,"PIT0166",,7/7/2016 0:00:00,"GS IA",,"B0475",,121.476000000,39.871780000,,,"GRANITE?",,,0.500000000,,,,10.000000000,0.500000000,0.000000000,0.000000000,75.000000000,,70.000000000,,0.000000000,,,,,,,9,,,0.500000000,15.000000000,75.000000000,20,0,,0,"1",,"1","ABCO","PIJE","CADE27",,,,,,"ARPA6","CEPR","New","Control",,290,"CC",10/24/2016 0:00:00,
3254,"PIT0171",,7/7/2016 0:00:00,"GS IA",,"B0474",,121.475960000,39.869980000,,,"GRANITE?",,,15.000000000,,,,,0.500000000,0.000000000,,25.000000000,,60.000000000,,0.000000000,,,,,,,8,,,0.500000000,5.000000000,,10,0,,0,"4","3","3","ABCO","PIJE",,,,,,,"DRCA","SALU","New","Control",,420,"CC",10/24/2016 0:00:00,
3255,"PIT0173",,7/7/2016 0:00:00,"GS IA",,"B0473",,121.475970000,39.868170000,,,"GRANITE?",,,2.000000000,,,,,0.500000000,0.500000000,70.000000000,50.000000000,,65.000000000,,0.000000000,,,,,,,6,,,0.500000000,50.000000000,120.000000000,20,0,,0,"2","2","6",,,,,,,,,"CEPR",,"New","Control",,100,"CC",10/24/2016 0:00:00,
3256,"PIT0168",,7/6/2016 0:00:00,"GS IA",,"B0472",,121.475850000,39.866570000,,,"GRANITE?",,,0.000000000,,,,0.000000000,0.500000000,0.000000000,100.000000000,2.000000000,,100.000000000,,0.000000000,,,,,,,13,,"#SURVIVING_INCOMPLETE",0.500000000,25.000000000,102.000000000,20,0,,0,"4","3","0","ABCO","CADE27",,,,,,,,,"New","Control",,,"CC",10/24/2016 0:00:00,
3257,"STR0265",,8/17/2016 0:00:00,"DS JB",,"B0621",,121.060840000,40.820920000,,,"VOLCANIC",,,0.500000000,,,,40.000000000,5.000000000,35.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,40.000000000,80.000000000,0.000000000,5,0,,0,"220",,"220","PIJE",,,2,1,,,,"ARPA6",,"Revisit","High sev","Y",100,"CC",11/8/2016 0:00:00,
3258,"STR0227",,8/17/2016 0:00:00,"DS JB",,"B0622",,121.067990000,40.822650000,,,"VOLCANIC",,,25.000000000,,,,70.000000000,0.500000000,15.000000000,0.000000000,0.000000000,,0.000000000,,4.000000000,,,,,,,0,,,15.000000000,85.000000000,0.000000000,5,0,,0,"3.5",,"53.1","PIJE",,,1,1,1,1,,"CEPR",,"Revisit","High sev","N",5,"CC",11/8/2016 0:00:00,
3259,"STR0050",,8/18/2016 0:00:00,"DS JB",,"B0623",,121.113190000,40.834880000,,,"VOLCANIC",,,20.000000000,,,,50.000000000,5.000000000,5.000000000,0.000000000,2.000000000,,2.000000000,,3.000000000,,,,,,,5,,,10.000000000,60.000000000,2.000000000,10,0,,0,"6",,"17.7","PIJE",,,2,3,1,,,"CEPR",,"Revisit","High sev","Y",5,"CC",11/8/2016 0:00:00,
3260,"STR0084",,8/18/2016 0:00:00,"DS JB",,"B0625",,121.106090000,40.834930000,,,"VOLCANIC",,,15.000000000,,,,40.000000000,15.000000000,20.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,35.000000000,75.000000000,0.000000000,5,0,,0,"229",,"229","PIJE","ABCO",,3,3,,,,"ARPA6",,"Revisit","High sev","N",39,"CC",11/8/2016 0:00:00,
3261,"STR0091",,8/18/2016 0:00:00,"DS JB",,"B0626",,121.103750000,40.836760000,,,"VOLCANIC",,,5.000000000,,,,55.000000000,3.000000000,22.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,25.000000000,70.000000000,0.000000000,5,0,,0,"67.8",,"67.8","PIJE",,,6,2,,,,"ARPA6",,"Revisit","High sev","Y",89,"CC",11/8/2016 0:00:00,
3262,"STR0101",,8/18/2016 0:00:00,"DS JB",,"B0627",,121.101340000,40.834980000,,,"VOLCANIC",,,5.000000000,,,,7.000000000,5.000000000,85.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,90.000000000,97.000000000,0.000000000,5,0,,0,"8.5",,"118","PIJE",,,6,2,,,,"ARPA6",,"Revisit","High sev","Y",70,"CC",11/8/2016 0:00:00,
